GeneID	GSM4998462	GSM4998463	GSM4998464	GSM4998465	GSM4998466	GSM4998467	GSM4998468	GSM4998469	GSM4998470	GSM4998471	GSM4998475	GSM4998476	GSM4998477
101929590	0	5	1	1	0	1	1	2	0	2	6	1	1
107984187	0	0	0	0	0	0	0	0	0	0	0	1	0
105378392	0	0	0	0	0	0	0	0	0	0	1	0	0
105378394	0	0	0	0	0	0	0	0	0	0	0	0	0
105378393	0	0	0	0	0	0	0	0	0	0	0	0	0
105378396	0	0	0	0	0	0	0	0	0	0	0	0	0
105378397	0	0	0	0	0	0	0	0	0	0	0	0	0
107984181	0	0	0	0	0	1	0	0	0	0	1	0	3
105378398	0	0	0	0	0	0	0	0	0	0	0	0	0
105378399	0	0	0	0	1	0	0	0	0	0	0	0	0
27069	1345	1155	1370	1655	2007	1795	1637	1605	1052	1465	942	1141	2254
642934	53	1	0	1	77	88	20	70	0	121	15	64	234
387695	622	1	1	1	1169	1237	129	269	225	3	0	130	872
92211	365	4	1	11	501	1230	369	420	66	717	14	382	616
340745	6	0	0	0	6	12	8	4	0	1	0	10	2
26103	2	0	0	0	0	1	1	0	0	0	0	0	1
5995	1	0	0	1	0	0	7	0	0	0	0	2	0
170425	3	1	0	0	2	0	0	1	6	1	5	0	1
54462	1340	2753	2292	2869	1980	1509	2353	2035	1421	1480	1127	1282	1552
105378400	0	0	0	0	0	0	0	0	0	0	0	0	0
105378401	0	0	0	0	0	0	0	0	0	0	0	1	0
107984249	0	0	0	0	0	0	0	0	0	0	3	2	0
101929624	0	0	0	0	0	0	0	0	0	0	0	0	0
105378402	0	0	0	0	0	0	0	0	0	0	0	0	0
105378403	0	0	0	0	0	0	0	0	0	0	0	0	0
101929646	0	0	1	0	0	0	0	0	0	0	0	0	0
101929662	0	0	0	0	0	0	0	0	0	0	0	0	0
101929684	0	0	0	0	0	0	0	0	0	0	0	0	0
105378404	3	1	2	1	0	2	3	0	3	1	4	7	0
100507470	0	1	1	0	0	1	1	2	0	1	4	4	1
2894	37	71	59	49	67	52	70	92	30	106	155	94	43
442911	0	0	0	0	0	0	0	0	0	0	1	0	0
23063	1684	1598	1683	1820	2051	2132	2060	2179	1955	2088	1539	1578	2016
105378408	2	3	2	5	2	1	3	1	1	4	1	1	6
105378407	0	0	1	0	0	0	0	0	0	0	0	1	1
105378406	0	0	0	0	0	0	0	0	0	0	0	0	0
94233	3	21	5	4	5	7	4	0	12	4	0	1	2
105378409	0	3	1	0	0	1	0	0	1	0	0	0	1
11155	157	2712	3648	3749	1581	461	2439	525	68	407	18	339	73
657	758	1825	1938	1839	998	705	1661	1119	671	889	775	843	656
79812	1392	1603	1935	1543	1172	1474	2347	1494	1063	1183	819	1644	720
6623	493	225	231	303	281	559	487	341	139	131	81	133	213
10974	958	196	622	361	515	1023	983	820	190	186	133	177	120
119385	1425	345	903	456	699	1327	1555	1059	215	225	157	288	195
643161	1799	2	1	6	1104	1178	2320	1447	112	11	1	113	33
2746	2061	1857	1815	2125	2407	2620	2412	2511	1188	2292	1401	1813	1941
54537	729	640	621	713	776	862	843	953	571	776	612	648	667
105378410	43	11	33	21	27	40	51	51	24	27	13	18	26
728118	445	279	457	319	336	276	447	359	708	393	272	256	518
728190	161	114	156	156	161	107	153	155	273	146	146	132	183
439994	207	147	167	160	188	154	199	199	315	240	153	111	214
728130	208	136	226	154	183	154	215	201	367	204	124	114	258
728218	0	0	0	0	0	0	0	0	0	0	0	0	0
112268063	153	99	166	129	113	104	123	109	276	137	115	110	141
112268064	4	8	2	6	13	2	9	3	18	14	6	7	10
100616296	0	0	0	0	0	0	0	0	0	0	4	0	0
9562	131	107	91	131	98	85	132	189	279	235	255	205	268
105378412	0	0	0	1	0	0	0	0	0	0	0	2	0
9060	1465	633	415	489	387	361	379	1289	191	605	787	705	420
84896	639	754	811	835	819	696	992	942	963	879	782	562	1000
142913	9	5	3	8	11	3	3	4	10	8	1	3	11
100144748	16	24	10	27	29	27	22	28	41	51	51	25	29
5728	1902	2411	2130	2560	2321	2228	2895	2751	2671	2950	2524	2155	2343
107987150	115	83	89	135	112	154	149	228	305	193	141	154	232
105378414	0	1	0	0	0	0	0	1	1	4	2	3	0
105378415	5	63	7	25	6	8	6	13	16	14	20	42	29
105378416	2	0	0	0	1	0	0	3	0	0	1	0	5
101929727	41	20	19	22	27	18	34	39	649	45	32	28	25
55328	213	152	176	213	227	193	310	249	3356	225	170	120	137
142910	10	2	8	9	10	10	7	13	50	5	11	4	12
8513	0	3	0	8	1	1	0	0	3	0	5	0	2
643414	23	1	2	1	29	11	5	6	86	8	2	2	47
643418	11	41	15	91	16	4	4	2	16	37	14	18	24
340654	43	1	0	1	54	50	19	25	57	8	8	11	23
118932	348	7	2	7	470	482	177	211	401	27	81	54	178
57559	178	230	163	237	221	172	222	343	217	288	382	347	444
105379869	2	5	8	5	6	11	14	9	1	2	2	5	6
100132116	1319	11700	15594	14415	6240	2022	12820	3332	523	4216	2066	5249	950
59	3538	31938	41853	41051	17403	5116	32470	7945	1545	11350	5647	14117	2567
355	306	346	307	464	586	395	515	548	707	527	593	643	564
100302740	12	23	13	45	45	16	18	31	54	24	34	23	37
100616192	0	0	0	0	0	0	0	0	0	0	0	0	0
100616128	0	0	0	0	0	0	0	0	0	0	0	0	0
105378418	0	1	3	0	0	5	1	5	1	2	0	0	1
9023	54	311	70	351	170	263	160	137	19	159	37	132	84
3988	347	348	341	462	455	388	394	563	656	858	387	674	733
105378419	3	46	18	11	3	2	8	11	9	1	0	3	6
3433	116	282	176	295	128	136	205	300	1358	208	176	405	2296
3437	155	401	421	365	235	273	311	421	5418	549	410	607	5368
101926887	7	20	32	30	16	10	22	21	352	40	24	45	260
439996	1	3	8	4	1	1	1	6	13	4	3	8	10
3434	86	346	308	327	136	246	394	312	2273	313	135	303	3435
107984251	18	41	44	32	42	32	34	36	115	30	33	20	131
24138	178	312	360	352	270	332	387	402	784	296	259	282	952
387700	4	87	59	17	17	9	35	20	0	36	5	16	10
101926906	1	5	4	3	1	1	1	0	0	1	2	1	1
53354	161	55	51	109	220	170	130	150	142	111	127	71	88
406901	1	1	0	0	0	0	0	1	1	0	0	0	1
105378421	2	5	0	5	3	2	4	5	1	4	1	1	1
283011	20	2	12	4	7	4	15	10	15	31	12	8	18
9585	193	96	102	146	409	337	276	326	683	525	512	319	477
105378424	0	0	2	0	0	0	0	0	0	0	0	0	0
643529	140	35	97	52	51	91	103	117	18	17	83	38	119
105378425	1	5	6	1	4	0	2	7	1	4	2	1	7
101926924	2	3	4	2	1	4	3	3	0	5	0	3	5
105378426	2	4	5	2	4	1	2	1	0	3	1	1	3
101926942	0	0	0	0	0	0	1	1	0	1	1	0	0
3363	43	9	35	22	23	28	27	51	13	299	85	34	80
10556	208	166	216	240	284	206	274	324	209	233	218	198	251
27063	4	37	3	613	3	1	2	12	0	2	7	11	4
105378427	0	0	0	0	0	0	0	0	0	0	0	0	1
107984252	0	0	0	1	0	1	0	2	0	3	0	1	0
105378430	0	0	0	0	0	0	0	0	0	0	0	0	0
100874184	0	0	0	0	0	0	0	0	0	0	0	0	0
105378429	6	11	15	5	3	4	11	13	2	7	4	3	5
119369	5	10	9	7	2	4	5	12	2	7	8	2	5
84333	753	1212	1598	1401	896	687	1299	1241	407	801	425	670	832
100188947	15	5	12	21	19	16	9	9	5	2	2	1	0
143279	264	506	609	565	332	266	543	427	245	377	315	441	292
105378433	20	18	38	48	23	17	22	21	10	3	4	0	4
5507	1801	752	1612	3390	2254	1759	1351	2052	80	328	60	114	53
107984253	0	0	0	0	0	0	0	0	0	1	0	0	0
100507633	3	0	0	4	7	1	2	3	2	3	7	0	6
80351	2077	1357	1477	1516	2247	2235	1780	2356	2190	2146	1300	1336	2091
143282	32	18	25	18	23	17	24	28	16	16	9	14	7
9044	1989	2225	2179	2188	2113	2176	2551	2604	3039	2464	1642	1926	2556
22849	976	664	583	727	897	1146	938	1006	442	380	241	275	522
107984254	63	39	35	56	44	55	60	52	18	11	15	37	30
54708	686	322	294	348	686	788	561	824	534	519	352	372	598
100507674	2	2	0	1	1	4	2	0	4	4	1	2	5
3416	844	707	693	1073	1337	1191	975	1043	969	812	795	692	985
3832	306	78	31	69	611	543	251	390	1174	911	861	458	931
3087	51	62	104	74	67	55	122	115	37	105	95	132	89
54536	184	269	376	348	274	158	403	321	203	243	192	217	201
340665	2	3	3	3	0	0	3	3	2	2	0	2	1
1592	0	1	0	1	0	0	0	0	1	1	2	2	19
26509	4039	5630	4862	6639	5950	4774	4772	5209	10388	8674	3301	4757	7088
55165	78	31	5	20	149	114	68	84	473	435	378	354	472
105378436	0	0	0	0	0	0	1	0	0	0	0	0	0
338557	5	4	7	15	21	14	10	16	17	5	19	4	18
5950	1	1	6	10	1	3	8	1	0	4	7	4	0
5146	23	4	16	14	15	23	24	16	22	20	5	18	15
118924	232	237	360	415	293	246	404	379	374	337	201	190	334
101927013	0	1	0	0	2	4	0	0	0	0	0	0	0
9211	11	4	7	10	23	23	19	54	0	1	0	2	0
105378437	12	2	5	6	23	18	18	40	0	0	0	1	1
159371	42	62	54	85	71	47	84	82	47	91	78	102	150
266971	12	12	31	35	22	14	24	14	25	31	21	18	40
105378438	1	2	1	2	5	0	0	2	0	0	1	1	1
51196	345	1937	1488	2046	540	350	1522	614	242	862	470	847	450
101927049	1	44	38	30	8	7	46	5	4	14	17	26	18
107984255	5	17	41	30	4	10	49	14	3	19	19	19	6
100128054	6	108	89	118	25	22	70	15	7	48	24	41	13
64318	275	321	382	373	405	344	455	448	470	609	434	395	431
23232	315	404	368	577	321	367	423	451	298	387	260	317	271
3070	499	182	162	221	1081	888	559	754	1792	1924	2157	927	1539
1562	490	0	2	2	1185	1254	317	615	3	2	3	37	162
1557	280	0	0	1	414	310	149	254	1	0	0	1	92
1559	120	0	2	2	116	186	58	76	1	0	2	2	36
107984256	4	0	0	0	3	5	2	1	0	0	0	1	0
1558	3	5	4	3	4	36	13	7	8	5	30	11	13
107984258	16	18	9	17	20	203	17	28	22	16	97	33	32
107984257	57	46	25	22	71	280	48	79	39	41	92	45	60
142827	35	52	36	21	90	218	39	62	49	47	66	28	35
9124	1846	1404	853	1362	2087	1587	1316	2007	1965	3775	1027	1917	3479
10580	3119	38414	32299	41745	14007	5377	26441	8699	803	7914	1511	7304	1446
5832	1370	439	440	514	949	744	686	1025	643	1087	1115	1152	1043
26123	221	189	201	169	256	184	276	327	224	325	366	278	348
953	686	2184	2772	2237	1595	1079	2742	1739	1051	1955	2867	2851	1678
728558	57	118	175	164	108	88	188	152	79	150	214	205	117
387707	124	167	301	240	185	164	356	267	127	223	220	243	153
54619	166	168	207	150	193	189	213	220	136	231	175	175	206
100422892	0	0	1	0	0	1	2	7	2	0	0	4	0
9849	1027	662	961	1027	1198	1267	1269	1625	872	668	736	907	1061
29760	545	30	51	58	811	1013	261	649	479	91	52	54	297
1791	0	0	0	0	0	0	0	0	0	1	0	0	0
93377	0	0	0	2	0	0	0	0	0	0	0	0	0
7093	24	47	92	24	25	6	26	21	9	56	16	26	120
56889	4807	2921	2982	3513	3307	3135	3018	4749	2545	3417	2547	2865	3159
105378443	44	44	30	62	25	17	43	71	57	55	41	89	99
118788	154	362	197	616	139	118	259	370	438	497	354	684	831
728658	831	471	455	742	907	1219	1009	1055	433	460	402	584	364
693192	0	0	0	0	0	0	0	0	0	0	0	0	0
102723665	22	29	19	36	36	26	23	20	23	39	24	16	42
84458	2622	1579	1846	1902	2933	3413	2529	3079	2306	2260	1619	1710	3212
6585	15	37	33	36	18	26	33	32	22	19	6	17	22
105378444	0	6	1	5	0	0	5	2	3	1	1	1	1
100505540	0	3	2	0	0	2	0	1	0	0	0	0	0
100533184	55	48	52	52	79	62	81	78	74	72	46	53	62
112268065	0	2	2	3	4	0	3	1	6	3	1	1	0
105378447	9	0	12	8	10	4	12	20	17	16	10	13	10
84986	256	211	213	236	306	271	292	325	301	354	249	231	266
10023	69	48	34	60	86	62	43	61	34	75	29	45	83
23401	278	126	70	188	352	330	202	348	171	194	169	207	258
105378448	0	0	0	1	4	2	4	4	1	0	0	5	0
23223	572	914	458	624	889	655	651	507	1285	1828	692	1099	1028
644215	8	4	10	23	16	11	15	12	12	12	6	14	12
5223	2915	1752	2023	2309	4583	3645	2805	2573	3532	3160	1699	2231	4433
51013	189	93	145	173	195	178	210	218	270	246	181	159	272
84287	681	354	504	412	728	526	474	641	714	933	655	595	742
64210	1167	748	1225	1005	1425	1439	1328	1443	1555	1539	1228	1113	1595
80019	111	130	102	131	128	92	155	117	175	321	308	293	264
26287	7	5	2	448	11	15	7	8	4	6	1	4	12
112817	50	15	8	11	59	59	35	42	9	23	11	3	38
414157	9	2	0	0	5	10	2	4	2	1	0	0	4
118812	61	52	93	75	60	43	114	97	56	68	69	55	80
55361	877	697	611	567	816	830	742	869	829	974	594	651	819
60370	426	210	324	306	160	211	287	385	343	200	91	112	73
83742	446	1538	2131	1507	794	483	1487	713	1100	2443	1604	1387	664
118813	638	548	617	468	659	608	599	832	1217	1077	770	644	792
6425	9	41	46	57	17	3	22	7	38	42	40	11	5
107984260	0	0	0	1	5	2	0	4	44	16	0	2	9
100505561	4	0	0	1	0	1	2	2	9	4	0	0	0
401647	71	20	19	15	154	89	84	79	1656	413	22	67	196
55118	266	90	32	43	230	387	122	110	149	66	27	47	35
113839520	1	0	0	0	0	1	1	0	0	0	0	0	0
27291	632	303	396	432	653	579	608	856	672	773	464	476	655
84171	446	226	277	248	207	138	301	727	90	132	204	184	299
105378449	0	0	0	0	0	0	0	0	0	0	0	0	0
84795	478	306	595	477	311	262	397	536	286	522	246	256	259
100302133	4	5	5	3	3	1	2	7	5	5	0	3	4
3257	683	761	828	766	877	809	695	929	857	895	772	667	741
100616482	5	3	0	3	1	1	2	4	2	4	1	1	2
101927278	16	32	36	13	10	17	21	20	12	21	11	8	6
60495	85	2324	3450	1843	782	311	2125	581	31	423	15	213	76
102465253	0	9	12	5	1	0	11	5	0	1	0	2	1
26507	29	83	59	129	87	52	97	68	1	181	18	46	65
2805	414	393	452	531	772	543	484	478	341	369	337	288	300
107984261	55	33	31	28	74	80	49	58	38	40	37	20	26
101927300	77	42	102	96	78	57	146	129	115	123	91	48	81
101927324	3	0	3	1	5	1	4	0	0	1	0	6	0
159296	47	1	18	1	6	14	35	35	0	14	3	3	3
81894	473	488	486	556	608	573	465	546	1495	784	554	378	857
105378450	5	1	2	0	4	2	3	3	10	13	7	2	3
57089	651	326	285	247	604	655	406	611	1599	1526	1208	1017	902
1355	749	466	529	651	736	743	733	863	890	1029	648	616	648
51076	170	149	181	255	228	182	266	213	230	184	121	157	171
1244	33	31	18	35	32	32	46	40	86	29	22	34	41
23268	961	1519	1329	1647	1262	1027	1118	1148	834	1499	468	804	822
100188954	145	246	193	272	173	155	177	165	110	257	74	130	127
1369	0	1	0	0	0	0	0	0	12	0	0	0	0
10613	732	244	265	293	811	870	501	701	680	794	615	572	469
1147	362	438	441	432	533	468	491	491	651	553	525	535	373
55280	208	157	171	230	246	187	234	217	385	311	279	192	249
677800	38	40	36	32	46	32	39	53	79	62	79	57	17
282991	327	177	135	175	434	384	244	341	561	403	248	239	324
9033	2	8	1	0	4	2	0	1	15	11	2	7	11
6319	3441	717	616	702	3428	4472	1836	2456	6340	1859	1830	3136	3383
90271	97	46	63	81	55	50	54	119	72	43	68	32	48
7479	16	7	14	10	18	13	13	17	23	16	6	10	14
105378452	3	2	3	4	5	2	8	7	1	4	0	3	11
25956	349	458	514	365	333	271	382	368	599	484	247	281	363
4714	580	941	1182	1401	1132	753	898	713	700	764	562	536	500
55662	1352	993	1435	1360	1571	1401	1476	1838	1601	1726	1164	971	1253
5076	0	0	0	0	0	0	0	0	0	0	0	1	1
55719	796	870	1162	1427	1125	1021	1445	1312	1517	1223	928	986	972
57715	227	64	155	71	206	176	201	238	83	83	116	54	127
693193	0	0	1	0	1	0	0	3	1	0	0	0	0
84545	389	269	316	312	383	308	279	402	367	378	300	248	240
56652	159	67	121	139	205	153	157	143	243	432	239	232	166
84445	1183	1802	2293	2582	1420	996	1722	1233	1243	1310	1085	1177	1255
79955	51	61	76	70	57	37	68	48	77	98	38	33	70
81855	325	783	997	897	440	284	536	478	1039	1240	700	887	751
107984262	45	1	4	8	11	12	6	20	27	50	21	12	14
81621	257	24	38	42	38	59	66	111	68	197	50	58	40
100038246	0	0	0	2	1	0	0	0	2	11	2	0	0
3195	0	0	0	2	3	0	0	0	3	213	66	30	0
101927396	0	0	0	0	0	0	0	0	6	0	0	2	0
10660	0	0	0	1	0	0	0	0	0	4	0	0	0
399806	0	0	0	0	0	0	0	0	2	0	0	0	0
101927419	0	0	0	0	0	0	0	0	0	0	0	0	0
105378453	0	0	0	0	0	2	0	0	0	0	0	0	0
8945	777	762	788	698	961	851	985	982	804	791	491	598	736
27343	449	264	364	337	438	366	415	511	471	411	289	311	336
25911	153	99	148	116	185	190	186	210	142	121	146	121	118
100423033	0	1	1	0	1	1	1	1	2	1	0	1	1
100422900	0	1	1	0	1	1	1	1	2	1	0	1	1
6468	1053	1026	1360	1304	1065	1045	1320	1312	977	973	542	550	766
105378456	0	0	0	0	1	2	2	8	14	1	3	6	1
105378455	0	0	1	0	1	3	4	9	18	2	3	4	1
105378458	3	0	0	0	0	0	0	0	1	0	1	0	0
105378457	1	0	0	1	0	0	0	1	1	0	1	1	0
2253	2	0	2	0	1	0	0	2	1	0	1	0	0
10360	93	56	69	89	193	122	105	104	207	301	241	189	90
10724	3911	3446	4968	5824	4547	3961	5231	4823	5086	5152	2721	2812	3603
100289509	18	8	22	17	20	11	23	25	38	20	9	16	19
30819	78	69	123	99	106	73	97	96	217	104	27	78	94
107984029	47	51	67	67	77	40	58	67	121	63	29	62	69
79591	857	794	1005	940	1126	928	1111	1048	1293	1078	551	713	652
101927445	57	64	50	79	57	66	77	79	96	95	43	79	62
79803	380	172	229	230	485	463	314	388	504	504	316	390	400
8861	1426	1830	1933	1664	2023	1580	1821	1613	3277	2815	1369	1379	1400
23082	893	2085	1426	1189	1315	1054	1000	875	2321	2304	1538	1490	969
9221	1121	1424	1058	1512	1606	1136	1279	1264	2580	2957	1554	1524	1219
83401	0	3	7	1	4	3	5	2	6	9	5	1	4
5309	0	3	3	2	0	0	0	0	15	30	0	7	11
8729	2131	2066	2273	2469	2774	2713	2285	2157	2727	3154	2013	1950	2190
107984263	58	40	54	44	57	45	39	33	39	62	56	40	46
4791	855	1960	1330	1575	946	709	1159	835	3466	2287	2565	1338	1290
5662	51	2367	349	1510	185	49	1387	85	64	502	44	355	137
79176	208	138	133	182	190	203	213	208	159	215	149	169	129
79004	430	622	697	874	575	352	689	539	429	572	660	486	501
574447	0	0	1	2	0	0	1	0	0	1	0	0	1
100505761	107	16	13	25	89	89	54	100	90	52	42	31	55
79946	45	8	3	9	34	32	26	44	44	28	21	16	30
79847	328	497	581	652	562	393	513	418	649	579	352	458	445
10121	1243	1628	1890	2301	2061	1635	1950	1404	2068	1738	1460	1655	1340
51684	611	358	430	474	659	660	561	697	644	690	419	491	527
81603	1556	1315	1581	1410	1254	1369	1464	2099	986	1646	1713	1877	1254
105378460	208	167	239	206	176	200	213	335	140	227	220	230	182
403	186	248	370	382	261	162	392	301	188	252	336	228	218
118980	345	70	97	69	147	208	163	303	151	181	244	99	135
54838	870	1324	1334	1302	1099	1219	1132	976	984	1679	1211	1520	1039
1586	10	15	39	16	13	18	22	8	9	13	3	12	6
102724307	2	9	15	2	2	7	12	2	5	6	4	2	1
107984264	0	0	4	4	4	1	4	6	4	6	1	1	1
100528007	98	159	162	218	112	62	132	153	78	78	63	73	75
119032	145	173	178	251	170	93	169	232	105	126	88	112	110
57412	59	98	98	130	61	31	88	91	32	44	27	21	32
107984265	8	6	13	12	7	3	8	10	5	11	6	1	6
54805	1420	762	1123	906	1476	1863	1296	1892	867	720	890	726	645
22978	3245	1263	1365	1347	3161	3719	2185	3677	1973	1024	954	1078	1355
729020	5	1	1	2	2	5	4	3	6	4	2	5	4
9118	11	29	14	96	64	12	24	12	1	72	79	17	4
84108	95	118	122	154	108	92	165	146	171	213	130	162	106
6877	85	89	110	114	161	168	130	175	139	180	132	138	105
84833	384	367	381	495	700	589	521	471	294	364	309	317	234
100302174	8	11	9	13	18	5	17	21	10	10	6	9	19
22984	1245	833	870	899	1761	1460	1371	1386	2181	2422	1442	1493	1154
51063	137	404	412	454	275	236	440	289	231	313	329	498	299
255022	2	5	6	4	5	0	9	8	2	2	4	3	5
119395	0	0	3	0	1	0	2	0	1	0	0	1	1
102724341	0	0	0	0	0	0	0	0	0	1	0	1	2
9148	96	91	85	108	130	153	106	124	58	84	177	61	274
9644	8226	6135	6900	6367	8704	9923	8253	7959	4191	11091	7566	9655	14096
100505839	272	63	77	61	516	468	134	268	446	258	54	126	514
79991	1306	412	533	657	1347	1811	1225	1635	766	612	274	522	981
102724351	9	11	4	11	8	12	19	15	7	44	6	5	5
9748	4879	3356	3092	3855	6740	9253	5211	6491	2985	3669	1559	2417	4325
1308	4528	83	64	71	8897	8253	3999	6352	20603	33884	5390	7757	22972
100126326	61	1	0	0	124	115	66	83	375	537	85	115	399
119392	58	60	56	101	96	76	89	84	104	245	82	96	183
80217	34	19	10	16	8	15	25	46	27	33	28	25	119
693194	1	0	0	1	0	0	0	0	0	0	0	0	3
9446	237	306	282	426	291	286	312	337	459	744	539	697	1098
119391	467	111	62	119	468	384	216	501	789	518	272	161	161
100616323	1	3	1	4	4	5	3	5	6	10	6	7	15
85450	1831	2687	1136	2181	2255	1832	1166	1207	1807	3727	1345	2094	1540
101927472	108	166	42	152	158	188	59	65	154	237	62	152	238
159686	19	68	57	63	32	24	48	16	74	163	16	87	101
100505869	7	2	4	4	8	6	7	4	10	18	5	5	14
101927523	0	0	0	0	0	0	0	0	0	0	0	0	0
105378464	0	0	0	0	0	0	2	0	0	12	0	3	1
22986	35	38	33	60	2	4	47	2	1	5	1	0	4
100505890	0	1	2	3	0	0	3	0	0	0	0	0	1
105378465	1	1	3	1	0	0	2	0	0	0	0	0	0
105378466	0	0	0	0	0	0	0	0	0	0	0	1	0
105378467	0	0	0	0	0	0	0	0	0	0	0	0	0
107984266	0	0	0	1	0	0	0	0	0	1	0	0	0
101927549	0	0	0	0	0	0	0	1	0	0	0	3	0
105378468	0	0	0	0	1	0	0	0	0	0	0	0	0
105378469	0	0	2	0	0	0	2	0	0	0	0	0	0
105378470	1	0	0	2	0	0	0	0	0	0	0	0	0
102724439	0	0	0	0	0	0	0	0	0	0	0	0	0
105378472	0	0	0	0	0	0	1	1	0	0	0	0	0
114815	116	581	709	648	89	55	289	71	20	201	14	96	23
105378473	14	29	52	45	9	5	23	6	1	18	1	3	1
105378475	0	0	0	0	0	0	0	0	0	0	0	0	0
105378474	0	0	0	0	0	0	0	0	0	0	0	0	0
101927573	0	0	0	1	1	0	0	1	2	1	3	0	1
103695365	0	0	1	0	0	0	0	0	0	0	0	0	0
105378476	0	0	0	0	0	0	0	0	0	1	0	4	0
105378477	0	0	2	1	3	0	3	0	0	0	0	8	0
105378478	0	0	0	0	0	0	0	0	0	0	0	0	0
107984182	0	0	1	1	0	0	1	0	0	0	0	0	0
7511	613	422	439	593	693	479	573	716	1027	1008	842	622	1022
100505933	91	62	92	132	82	80	98	121	92	103	82	56	100
120	1821	1613	1903	2500	1593	1850	2242	2702	1384	1901	1557	1278	2536
105378479	0	1	0	0	3	1	4	6	2	3	0	1	2
4601	977	1214	1310	1559	1070	925	1146	1055	955	783	451	403	545
105378480	36	9	11	53	39	43	30	35	117	78	31	33	49
10285	322	311	402	461	457	369	391	364	681	543	380	358	485
105378482	10	0	0	1	0	2	2	4	1	0	0	2	0
105378481	7	5	2	7	19	25	12	13	6	4	5	8	3
1847	4319	1100	296	811	2506	4144	3655	3787	595	1266	779	706	692
105378483	0	1	0	0	1	1	0	1	0	1	0	0	1
9126	780	745	960	1376	1329	1149	1254	1342	1905	1578	1604	1052	1527
282996	373	456	44	321	527	410	298	252	18	74	12	81	58
112268066	0	166	4	50	19	1	24	5	2	5	1	21	4
282997	24	10	16	6	23	19	12	26	5	25	41	9	28
27250	4714	1485	1429	1910	5022	6902	3649	4775	1380	1532	1085	886	2437
100616113	68	21	18	30	80	123	51	61	19	19	26	13	34
92482	308	157	207	217	329	341	310	414	106	155	141	132	197
8036	812	1100	1017	1180	1004	1010	1199	1142	785	1052	725	924	1076
644511	34	26	21	20	36	48	27	49	33	36	39	32	52
100313921	4	7	8	2	5	4	3	6	4	4	0	5	9
150	47	23	23	26	61	80	59	97	10	72	35	97	69
113633881	0	0	0	0	0	0	0	0	0	0	0	0	2
105378484	0	0	0	0	0	0	0	0	0	0	0	0	0
105378485	75	7	3	3	24	17	73	8	2	14	4	12	7
105378486	2	0	0	2	0	1	3	0	0	0	4	2	0
107984268	1	0	1	2	0	1	4	2	0	0	2	1	3
57678	218	209	283	392	361	286	405	360	229	425	404	311	361
101927600	0	0	0	0	0	0	0	0	0	1	0	1	0
6975	0	0	0	0	0	0	0	1	0	1	0	0	0
102466189	0	0	0	0	0	0	0	0	0	0	0	0	0
102465427	0	0	0	0	0	0	0	0	0	0	0	0	0
390003	0	0	0	0	0	2	0	2	1	0	0	0	1
51703	241	218	207	342	391	355	329	529	488	320	240	321	386
64429	751	539	593	674	894	798	782	971	989	974	953	645	1009
143187	724	596	670	878	941	845	907	933	1126	1137	868	629	1133
100422909	0	1	0	0	0	7	3	3	7	3	2	2	3
105378487	30	34	37	73	58	38	66	77	79	89	45	48	71
112268058	66	71	98	128	105	94	126	101	151	136	77	70	149
103344931	141	199	225	243	233	234	285	257	246	229	146	164	257
107984158	8	13	15	9	3	5	12	19	17	15	14	12	21
6934	705	593	678	985	571	539	801	719	1442	1010	914	538	932
106635520	96	56	93	115	71	63	103	99	201	123	125	67	153
105378489	2	1	5	2	4	1	1	5	9	3	4	1	3
105378490	3	2	1	3	3	2	4	5	4	3	11	6	3
107984269	2	0	6	0	1	1	3	6	0	4	8	4	2
107984270	3	59	32	53	47	22	16	22	7	7	38	6	9
3026	1	1	0	117	0	1	1	1	3	2	0	1	3
4892	9	1	0	4043	1	75	1	3	2	0	0	1	1
840	358	271	321	441	432	457	377	532	975	727	658	561	1093
79949	407	8	1	2	25	14	15	1050	17	12	5	4	49
100616162	3	1	0	0	0	0	1	7	0	0	0	0	0
9937	159	142	135	157	199	181	192	244	202	210	270	164	316
107984271	5	0	0	1	2	2	0	3	3	1	1	2	2
374354	1147	1481	1939	1907	1528	1135	2023	1955	1189	1321	1671	1100	1406
105378492	0	0	0	0	0	0	0	0	0	0	0	0	0
105378493	1	0	0	0	1	0	1	0	0	0	0	0	3
153	14	166	64	303	96	38	89	88	27	38	13	18	22
55088	1038	613	873	825	1270	1311	1131	1523	1065	860	731	538	1280
100302224	60	25	35	55	67	75	61	63	56	46	38	23	65
56165	22	9	23	21	10	12	24	23	3	10	3	11	1
340706	265	72	144	66	333	253	238	488	218	103	405	51	115
84632	727	602	894	763	963	786	921	794	2552	1722	740	838	3533
105378494	21	17	32	16	35	18	30	21	104	38	13	20	85
3983	15616	4986	4597	5670	17401	23539	10439	15795	3052	2751	760	2643	4108
101927692	3	17	9	10	11	3	9	12	2	25	6	7	13
57700	511	714	698	864	507	507	790	764	502	693	606	677	663
142940	270	142	155	205	251	226	240	288	369	368	412	240	385
102724589	0	0	0	3	0	0	3	1	7	4	3	1	2
107984272	0	0	0	0	0	1	0	0	0	0	0	0	0
105378496	0	0	0	0	0	0	0	0	0	0	0	0	0
26033	77	295	138	340	143	89	112	218	14	129	554	32	111
105378497	3	22	5	14	3	3	12	14	2	18	55	1	12
2674	1592	2473	2342	2105	584	878	2325	2155	50	458	316	473	173
