GeneID	GSM2359144	GSM2359145	GSM2359146	GSM2359147	GSM2359148	GSM2359149	GSM2359150	GSM2359151	GSM2359152	GSM2359153	GSM2359154	GSM2359155	GSM2359156
100616120	1	1	0	1	2	0	1	1	1	0	4	0	1
100302276	4	3	0	1	6	0	3	1	2	0	8	0	1
126917	329	1638	1459	747	655	1009	437	628	129	587	1198	539	340
105376815	8	3	11	2	10	4	51	5	45	13	8	0	0
23352	7717	11223	13831	10526	13099	8609	2398	5200	697	6165	16807	8203	7622
101927895	44	60	87	49	73	50	36	55	21	37	111	46	40
23065	965	1335	2195	1157	1581	1222	626	990	187	664	2659	921	1100
51154	324	446	1231	358	360	914	250	363	71	205	526	268	268
246181	297	97	31	5	398	32	42	233	45	10	513	20	129
22977	578	446	42	12	1672	156	46	1600	29	18	2037	31	632
100506730	84	90	66	35	286	96	64	79	34	28	250	45	70
8574	732	869	684	287	1918	1034	252	1193	42	245	2390	267	893
54896	236	236	291	240	278	219	86	206	70	137	495	269	180
832	1172	2149	4169	2242	1583	3717	1071	1664	194	1822	3027	1435	1155
105376819	1	3	8	11	0	11	19	6	22	10	2	0	0
105376818	0	0	0	3	0	1	5	1	5	0	1	0	0
105376817	0	4	2	9	3	8	24	0	20	6	2	3	0
105378614	3	0	0	1	0	1	2	3	10	2	1	0	1
440574	668	780	677	364	801	895	242	678	78	209	1114	206	562
100532736	412	564	1257	874	341	3309	540	641	168	587	821	514	349
644068	65	74	72	68	89	40	34	16	17	39	72	76	56
4681	338	481	1145	835	246	3246	545	605	175	575	714	518	292
3362	7	6	9	9	13	47	44	7	26	13	13	13	6
255104	643	854	748	459	666	424	190	522	110	398	1224	527	928
54546	231	69	1	1	664	3	12	343	6	9	601	0	180
105376823	4	7	4	6	20	3	35	1	31	3	7	8	0
23252	472	724	522	479	774	523	222	306	113	240	900	207	336
30814	1	2	7	3	2	2	22	1	15	4	0	0	0
5320	0	0	3	3	1	518	33	2	32	10	14	4	0
5322	2	3	9	5	3	28	70	7	69	20	6	0	0
26279	0	1	29	321	2	927	41	14	44	13	14	228	0
64600	0	3	8	6	2	1	32	2	43	313	1	5	5
391013	2	2	10	5	3	17	45	8	43	16	1	4	8
127733	202	273	188	107	329	379	205	203	107	557	544	169	231
101928017	10	4	12	0	9	17	9	5	8	10	12	5	7
105376825	14	8	9	4	20	15	51	6	45	25	30	4	22
105376826	16	1	6	3	18	2	26	6	33	27	11	5	14
105376827	0	0	1	0	0	0	6	0	4	0	0	0	0
105376828	0	1	3	2	4	1	33	4	26	4	0	0	0
127731	592	146	39	21	273	56	165	86	140	273	480	93	942
339505	1	4	13	6	10	6	67	7	77	30	3	0	2
55450	1108	964	826	420	1973	632	456	1098	52	2294	2780	858	1347
79594	480	582	624	361	721	510	187	667	55	480	1354	310	505
163933	4	7	14	12	16	20	14	13	11	12	32	16	38
978	85	61	687	31	177	26	14	53	8	123	241	9	81
65018	1126	1062	779	437	1958	846	238	1460	61	460	2983	606	1539
102464833	35	30	16	10	57	11	4	37	2	8	77	16	78
100861548	760	837	721	397	1338	778	280	931	79	382	2004	403	827
1650	1289	2136	4971	1981	2320	3825	1099	1745	133	1696	4510	1289	1307
57576	49	48	24	81	44	240	65	51	55	33	120	20	57
400745	5	81	38	63	9	66	59	16	56	28	12	4	18
112268222	469	746	711	728	771	611	277	432	60	435	1165	313	490
50809	3306	5525	4969	6052	4419	4114	1526	2669	288	3715	7265	3131	3397
8672	2051	3662	3749	3320	2496	4458	1473	1666	264	2079	3483	2394	1840
105376830	42	105	65	107	42	47	74	26	56	65	57	63	32
105376829	28	80	48	65	38	42	34	22	25	30	34	31	11
100302155	3	8	5	6	3	2	2	1	1	3	2	5	0
1889	1227	1868	5205	2126	1772	1624	612	1588	233	3568	3516	1987	1715
100506801	24	29	50	22	27	18	29	3	29	46	41	43	11
105376832	0	0	3	2	3	0	17	2	15	0	1	0	0
84224	325	425	303	212	364	273	206	202	102	183	779	168	231
249	599	363	27	44	2225	152	57	1558	55	81	2569	50	398
105376834	8	8	2	0	13	0	14	5	8	3	6	0	0
5909	2414	1417	244	55	1845	148	112	2040	65	93	4554	1016	5225
84196	1603	2473	3152	2411	2088	2512	893	858	193	1261	2733	1494	1080
401944	264	478	701	339	271	275	155	266	74	359	668	901	555
3339	4368	8988	10733	5716	4348	3937	1787	3955	904	7089	11130	17512	9449
23436	0	0	4	2	1	0	21	1	13	6	0	0	0
10136	0	0	2	1	0	2	24	4	30	9	0	0	0
101928043	9	10	7	5	16	3	18	10	29	10	17	2	3
29092	138	138	129	80	210	320	84	168	28	69	296	113	75
112268223	4	9	15	6	11	31	19	16	19	7	12	7	8
998	2707	5577	7950	5023	5275	10886	3490	3350	320	3650	7983	2405	2151
54361	15	29	88	35	29	298	107	33	47	132	47	236	22
105376845	3	2	24	9	3	11	31	3	35	15	2	12	9
105376850	2	2	45	4	2	4	15	1	31	10	2	4	1
107985377	0	0	4	1	0	0	10	2	11	4	1	0	0
100616433	0	1	1	0	0	1	8	0	9	3	0	0	0
105376856	0	0	3	6	0	7	22	0	21	3	0	3	1
9923	1248	1320	1357	1075	1651	1062	420	758	219	837	2925	1191	1175
2046	0	3	13	7	2	7	73	5	50	15	0	0	1
102466615	0	0	3	0	0	0	3	1	4	0	0	0	0
712	173	1796	5222	4909	312	13884	634	2554	452	1799	973	540	163
714	145	1762	4587	5063	222	11030	614	2780	927	2753	991	643	179
713	155	2362	6905	7406	244	20321	1052	4523	1599	3290	1329	694	143
2048	80	373	3179	1855	112	1173	683	156	237	1604	451	1932	179
100616391	0	3	10	4	0	4	1	0	2	0	0	9	5
100422914	3	6	73	34	4	21	11	3	1	42	11	30	8
646262	0	2	1	1	1	0	19	2	33	6	1	0	0
729059	0	1	1	0	2	3	10	2	12	1	0	3	0
23028	1159	1542	2982	1571	1637	2213	908	942	144	1501	2647	908	1004
100422866	0	3	1	2	4	1	1	1	2	1	2	0	0
7798	1619	2141	3046	1571	2344	1574	716	1152	181	1616	3466	1243	1280
3352	0	0	264	29	2	15	66	4	43	33	0	0	0
100996511	238	499	312	402	280	173	63	96	47	145	367	206	134
10236	2135	3655	5400	3640	3053	4703	1963	1602	169	2307	4318	1828	1550
80818	296	794	570	517	539	1075	302	372	78	947	1191	427	337
148898	51	110	59	70	104	75	77	61	44	45	182	63	58
6920	925	625	267	409	1660	1188	443	965	88	220	2457	347	1019
55616	533	645	228	381	785	573	233	499	132	565	1674	262	641
1870	5	92	239	119	11	76	91	22	83	39	13	45	6
101928163	0	3	12	7	2	1	13	1	12	11	1	2	0
105376859	8	5	7	5	5	7	17	8	25	8	6	6	5
3399	499	559	475	234	597	1553	213	778	66	767	1649	690	1517
107984928	1	2	2	3	2	9	26	8	20	7	2	11	1
259283	2	2	7	7	6	3	54	6	49	23	0	5	0
6135	3499	6531	12489	4906	7400	42538	6955	5479	215	4434	9218	3780	3279
6924	854	1198	2107	952	1256	1158	414	829	99	864	2059	775	826
100506963	118	145	146	119	196	149	70	79	20	81	262	99	118
57095	399	544	1050	510	713	928	237	399	35	293	1071	238	437
105376860	31	72	89	34	53	38	14	44	8	38	90	30	29
11313	408	1020	1165	453	866	595	204	759	62	363	1380	462	527
2582	357	459	851	394	566	468	162	412	58	400	864	389	218
3155	839	925	588	385	1995	712	244	1384	50	243	2253	234	916
105376861	1	0	2	1	0	2	15	2	12	3	0	2	0
2517	860	1494	1414	1233	1443	1992	533	1015	107	965	2780	764	895
1269	0	5	26	4	6	22	79	16	75	27	8	147	8
107984929	0	0	3	3	1	9	30	0	14	9	0	28	0
100616492	0	0	1	0	0	0	5	0	7	2	0	0	0
55629	1960	2724	2804	1861	3434	4771	1207	1466	63	1341	4910	888	1306
10772	2213	2953	4630	2759	3350	3979	1350	1076	178	1458	3849	1485	1550
105378615	0	0	1	0	0	0	2	0	11	1	0	0	0
105376863	0	3	2	5	1	4	26	1	21	4	0	4	0
107984931	50	26	4	9	118	29	9	34	10	7	68	6	27
127294	1725	1108	66	219	4709	1092	213	1470	130	118	2050	165	694
107985737	99	67	13	24	74	20	41	17	28	10	150	27	7
105376864	34	66	6	16	102	31	41	31	49	17	131	18	4
58985	33	99	28	50	93	96	73	45	48	36	69	26	7
163702	153	139	111	98	279	262	99	148	97	137	279	205	163
284632	0	0	2	3	0	1	24	5	20	4	0	0	0
105376871	3	7	13	19	6	7	62	14	81	27	2	2	1
57822	8	20	71	24	11	16	67	15	91	197	30	18	24
90529	124	230	167	104	173	313	154	154	47	108	327	121	150
57185	999	1012	1076	663	1244	1956	603	779	182	973	2566	796	1183
100750325	1	1	11	2	4	7	15	3	19	7	2	8	0
11123	483	514	1027	794	505	1894	516	426	105	517	1147	534	393
100506985	33	31	44	41	31	116	30	23	4	20	63	33	19
400746	27	328	267	261	31	262	201	133	151	127	66	94	13
10250	1855	2325	3654	2300	2271	3187	870	1147	205	1271	2878	1568	1427
25932	4269	12650	7886	9303	16657	17019	6947	8029	138	3568	16241	2121	3467
105376876	3	2	2	1	1	0	13	2	5	2	2	4	3
864	25	70	452	503	29	388	113	86	81	131	125	247	30
102465437	0	1	3	4	1	1	1	0	2	0	3	0	0
107984932	3	16	37	81	3	15	25	5	25	14	15	23	3
105376878	5	25	200	432	12	48	192	21	171	113	19	94	4
100616365	0	0	0	0	0	2	2	0	5	0	0	0	0
105376879	0	0	5	9	0	4	32	1	32	5	0	0	0
25949	567	831	927	613	1065	2555	611	568	59	463	1553	358	401
57035	1850	2818	1859	2485	1880	2622	555	942	134	1262	3400	1543	1431
105376882	1	2	5	1	1	0	14	2	12	2	1	0	0
6007	111	80	71	62	67	43	75	39	68	55	80	132	68
23585	422	1001	1311	1097	873	2739	795	541	50	760	1454	448	355
6006	284	627	750	714	583	1804	586	369	86	529	904	276	213
55219	629	943	894	650	1287	1178	360	606	66	661	1580	426	423
26119	421	446	991	302	488	427	126	417	85	446	889	335	633
57134	1360	1140	209	258	2100	1281	141	1391	79	352	3469	384	1017
57190	1299	2065	2893	1361	1388	2364	364	1704	249	1045	3704	1390	1793
56181	852	751	389	353	1417	940	236	831	47	277	2243	287	637
646471	241	220	93	124	419	114	73	140	58	73	629	79	202
79000	168	130	384	78	200	212	68	119	46	67	312	65	79
164091	680	679	395	464	2154	750	203	866	84	754	2073	355	563
3925	420	1507	2078	1793	670	2032	917	641	288	788	1194	367	405
100500808	6	10	17	15	13	14	5	3	1	5	23	1	9
105376885	0	0	0	0	0	0	27	1	18	4	0	0	0
5051	587	838	509	370	1117	963	354	842	100	332	1601	327	651
101928216	6	21	4	5	11	19	36	10	39	16	8	19	7
2134	40	52	16	6	40	41	44	57	57	44	42	40	22
7780	418	735	11	6	828	34	43	1102	38	64	1470	13	187
105376910	36	67	8	3	28	17	33	53	44	24	47	0	8
84676	55	24	7	2	40	14	30	56	34	8	65	3	7
149420	297	417	524	356	482	707	259	311	75	219	813	174	254
105376886	3	0	8	0	0	0	7	1	11	1	1	0	11
79927	34	37	18	8	44	24	29	57	22	17	96	28	39
110806296	0	1	0	0	0	0	9	4	8	3	1	0	0
51042	101	179	436	110	139	332	86	199	18	110	298	58	85
10256	150	91	506	83	57	21	50	111	66	221	195	90	241
378807	0	3	8	3	0	2	49	7	59	17	0	0	1
101928303	78	50	3	5	112	5	34	105	42	10	156	4	45
64793	330	471	756	371	368	368	215	253	100	257	622	219	246
83442	267	868	3652	1209	416	1661	514	828	125	1410	1070	681	449
91544	425	335	655	361	428	506	154	306	41	146	767	280	215
1043	20	61	235	222	17	646	122	146	16	40	144	296	14
55057	8	23	265	38	9	20	77	44	115	515	7	16	6
257101	5	6	48	14	0	15	46	6	41	29	21	2	0
79727	3	3	11	4	10	10	51	4	66	18	6	6	2
79947	505	703	890	440	965	675	266	544	111	394	1421	453	535
101928324	39	59	41	44	55	38	25	11	25	20	62	28	28
3151	1179	2152	3571	1853	2125	2762	824	1296	126	1070	3858	940	914
6195	617	1279	1508	1443	1225	2049	371	1007	108	533	1746	708	652
100302190	1	3	4	4	1	5	2	0	3	0	0	4	0
105376888	3	2	4	4	2	3	28	3	32	3	4	0	4
101928728	25	11	10	11	41	15	30	21	36	10	37	16	22
8289	1749	2243	2964	2209	2240	2167	634	1336	166	1734	4142	2195	2334
55650	248	300	170	202	453	330	180	287	35	182	625	214	293
84243	171	393	901	952	291	1013	165	243	95	339	480	672	251
2810	6	122	2498	555	29	437	112	32	28	1748	24	1164	13
54707	426	484	646	340	738	624	170	530	64	225	981	316	435
63906	167	171	212	145	191	167	95	129	64	109	305	137	173
10726	620	1125	2153	999	1039	1390	641	972	213	616	1730	853	747
8431	168	24	4	4	110	11	5	60	10	5	256	8	155
126695	106	118	303	25	146	21	38	151	23	101	346	33	106
388610	102	336	701	1330	144	762	296	336	82	261	367	421	174
115572	31	50	134	56	216	38	25	111	44	47	165	34	174
101928391	16	6	6	7	5	0	29	7	23	13	13	3	5
6548	304	459	845	424	291	374	132	365	127	677	672	430	536
102723760	0	0	2	1	0	0	6	8	11	8	0	0	0
105376890	0	0	2	0	0	3	28	4	21	4	0	0	0
23038	924	1052	849	788	1354	784	259	1192	134	784	2370	883	1372
84065	308	306	470	245	489	405	145	371	48	261	892	217	288
644961	103	85	86	86	66	36	33	26	47	52	106	55	49
84958	35	51	999	102	52	220	71	103	36	233	100	299	79
9064	482	560	924	450	339	376	139	480	111	352	818	444	675
8547	177	60	23	15	292	16	22	312	39	20	931	38	158
388611	1	0	15	6	2	0	13	2	18	7	7	1	2
2827	25	17	34	5	30	10	24	7	23	5	14	4	1
10163	1807	2296	3045	2851	2539	4294	1157	1780	281	1689	4031	2551	1828
105376892	4	3	5	3	0	5	38	9	37	15	4	0	5
27245	485	499	872	427	442	208	153	501	111	419	1045	695	1059
2268	107	243	561	955	86	504	130	143	86	135	207	314	90
111216282	0	1	5	2	0	0	13	3	3	5	0	2	3
2537	289	3751	10419	1243	257	1397	312	500	93	5421	1038	427	426
199870	410	444	417	312	579	522	228	252	91	213	690	213	256
23673	769	1365	1276	1113	1546	2840	651	760	64	779	2061	379	641
5511	393	584	1114	597	703	1353	335	443	57	437	992	412	389
677774	114	284	83	112	156	437	130	107	3	45	195	12	31
9473	124	451	1528	2217	168	1992	269	275	121	455	345	655	136
6118	308	435	658	425	462	1179	317	280	36	294	847	351	275
27293	40	190	264	333	104	107	198	145	65	84	129	297	62
55113	83	149	151	164	118	129	53	118	31	71	250	140	155
2140	1404	1811	1498	1273	1993	1160	559	926	180	684	3609	1001	1515
5724	81	352	2011	1342	121	2398	252	296	95	455	316	368	105
22826	780	1158	1649	897	1396	2324	966	1099	112	808	2285	695	765
93974	1336	1187	1139	386	2418	972	419	1243	57	512	3476	361	1279
83667	391	526	339	289	1166	353	117	663	65	269	1361	352	304
54797	278	324	366	237	423	444	166	756	180	181	644	290	231
65979	1609	1834	1509	1207	1945	1150	651	1404	323	866	3075	1105	1093
1104	93	588	1477	647	167	988	339	254	98	487	406	345	92
8420	115	556	788	533	147	852	142	146	72	156	270	260	121
6080	7809	28332	25486	24311	9855	133075	10621	7620	267	9952	20811	5528	4399
26768	14323	35046	25771	23895	14661	134533	12107	10667	613	12756	15415	10927	7213
54952	198	341	481	339	258	398	138	139	42	226	380	222	142
85028	242	738	917	1143	212	1252	201	140	49	216	302	543	92
692212	6	11	28	52	4	8	5	1	0	7	10	11	5
677838	122	464	284	407	112	783	51	57	4	43	125	116	18
677825	14	61	34	80	15	87	4	11	9	12	35	57	10
692073	44	109	118	149	33	211	21	20	7	22	65	181	81
115273	6	60	163	1586	23	288	108	40	88	63	38	31	7
6883	372	686	574	430	501	1289	411	332	62	291	767	185	253
105378616	238	448	185	168	275	379	160	134	21	119	378	55	105
26824	232	436	179	162	252	370	145	127	8	111	343	48	88
10691	280	410	570	437	464	552	250	292	151	314	741	259	241
51441	965	1683	2370	1380	1567	2119	599	946	81	947	2551	835	758
4985	5	17	15	12	6	14	103	18	107	31	13	0	8
2035	1360	3285	2139	3088	2118	2947	1023	1083	286	1041	2878	1275	1000
399474	135	248	132	333	209	364	187	194	44	127	473	79	157
6429	1100	1309	1640	1123	1191	1294	557	644	95	822	1846	699	938
51102	266	289	424	166	324	408	126	232	56	192	574	205	300
10076	178	192	1555	285	224	760	175	247	119	1566	531	895	304
101928460	0	2	2	2	3	1	25	3	37	6	1	2	0
107984933	0	0	2	0	0	2	12	0	3	3	0	0	0
107984934	0	1	6	0	2	2	23	6	31	7	0	2	0
101929406	3	8	4	2	4	1	27	7	29	5	5	1	0
105378617	0	0	7	8	0	3	45	5	58	5	1	0	0
105378618	0	0	1	2	0	0	19	1	23	6	0	0	0
4146	9	7	11	12	12	15	49	15	60	17	11	20	10
100129196	13	15	46	22	19	50	20	16	32	21	41	78	23
7805	315	1414	8650	9487	400	18668	2766	1700	296	2686	1539	2572	251
100616164	0	1	4	9	1	4	1	1	2	2	0	3	0
105378620	17	90	288	400	16	165	116	17	139	110	52	309	48
105378621	0	0	3	1	0	1	5	2	14	3	0	0	0
105378622	1	0	2	0	1	2	25	0	23	5	0	0	0
400748	0	0	9	1	3	0	45	7	40	16	0	0	0
9672	475	1038	2168	3815	550	4679	525	1110	318	1450	1268	1409	569
9698	2264	3618	4145	3230	3589	3933	1448	1630	180	2992	5568	2030	1973
692234	6	16	16	14	12	5	1	5	3	12	17	19	19
692235	11	23	17	17	14	6	2	8	3	14	24	13	13
692200	3	10	5	15	8	2	4	1	4	6	8	4	6
107984935	1	0	1	1	2	3	2	1	0	2	3	2	2
79570	1	11	6	4	5	19	49	17	53	21	5	9	1
9410	314	541	1284	462	523	899	259	390	51	391	970	305	293
51538	393	611	579	366	663	815	270	334	49	529	1024	331	313
2170	704	1935	80	119	1141	363	74	692	47	119	2238	69	493
105378623	0	1	1	0	2	0	12	0	12	2	1	0	0
107985470	1	1	2	0	2	0	9	4	8	4	1	0	3
347735	670	1169	1445	249	886	304	162	913	62	2950	2330	705	1321
105378625	18	6	14	2	21	4	44	9	40	23	3	0	38
105379772	50	9	27	0	49	0	4	8	7	9	41	15	37
149086	23	41	27	7	31	0	34	9	37	8	35	11	60
284551	17	41	47	9	21	1	53	9	28	11	31	9	28
105378626	118	178	119	44	100	34	77	52	70	172	136	110	81
64129	1640	3759	2964	1526	1719	2539	828	2917	71	7190	4541	1325	2160
3061	29	23	43	39	62	52	48	34	44	45	108	23	51
553115	531	756	929	635	1028	1109	274	728	60	499	1515	488	633
107985471	16	17	45	10	15	13	21	5	19	33	25	15	12
105378628	5	0	7	2	7	6	11	0	13	7	1	0	6
1307	517	966	5511	531	347	2438	470	635	227	3022	831	1859	696
101929444	12	12	58	10	8	19	13	6	12	68	4	45	12
576	67	54	160	47	59	80	93	38	83	81	74	83	61
100423028	0	0	0	1	0	0	6	1	7	1	0	0	0
90853	2	17	499	70	2	39	74	10	48	187	1	13	1
8073	2199	3150	6044	4198	3408	8436	3084	2203	110	3525	5526	2000	1814
10657	1480	2631	4162	2932	2279	3644	1485	1501	180	1870	3349	1919	1291
55116	124	166	339	175	150	145	132	105	98	179	277	179	162
100847018	1	3	2	0	0	0	1	4	3	0	2	2	0
23633	2049	3237	3934	2961	3462	3389	1144	1971	225	2256	4884	1480	1945
200081	1206	2433	2763	2006	1697	3803	765	1595	223	1763	3345	2310	1442
79140	120	73	148	59	86	123	57	47	33	37	125	149	80
56063	434	349	443	285	376	320	99	178	65	224	611	399	228
55721	166	115	147	80	183	173	44	70	21	94	253	174	130
149069	165	109	110	78	157	89	24	50	17	49	193	153	107
8668	769	1719	3233	1115	1511	4151	871	1181	138	1127	2575	1114	856
339483	251	188	208	92	102	177	58	121	43	97	279	263	277
84734	54	118	21	26	48	37	32	213	26	23	202	71	146
3932	2	51	249	430	11	433	76	135	60	70	169	271	15
3065	870	1158	3009	1135	1128	1980	513	800	84	1447	1991	484	766
65108	152	400	1380	972	176	1018	225	381	123	994	539	397	236
105378629	9	8	12	12	16	5	12	10	13	7	30	10	19
81629	144	156	61	103	207	147	49	74	34	75	178	190	88
100128071	50	31	14	15	39	19	9	24	10	9	58	56	60
55108	1281	1351	1390	1174	1734	2064	425	1172	137	1026	2684	1426	1257
728116	8	22	17	16	13	20	166	24	162	56	21	19	24
653121	264	362	340	329	350	905	335	254	156	446	550	310	183
102723870	2	6	0	10	7	5	15	7	10	10	9	14	6
339487	270	472	503	331	435	845	264	273	98	270	621	271	205
5928	1822	2908	3077	2757	3028	8250	1581	1729	184	1700	4660	2099	1504
81493	515	921	878	1526	968	2702	532	548	109	478	1396	676	373
57648	1151	1665	3408	1707	1723	576	243	1785	134	1980	3091	2129	2297
8565	473	916	2201	1325	757	1390	534	660	150	967	1070	744	395
64766	620	867	1163	1557	758	1172	443	314	114	623	1148	792	502
252995	61	26	29	35	57	26	35	33	39	30	131	31	64
105378631	7	3	14	8	2	3	39	8	46	22	3	3	6
3208	6	48	42	34	10	40	36	12	37	52	16	43	16
113452	62	626	441	305	95	389	153	174	54	786	292	347	116
105378632	0	1	1	4	1	4	12	3	9	5	1	5	0
127544	508	695	1621	1251	1036	1518	308	567	99	1045	1459	591	416
204	3237	3678	3618	1924	5861	3513	1518	2886	165	1655	7311	1683	2312
105378635	0	0	1	1	5	2	9	0	7	2	3	8	1
113451	147	125	178	136	191	181	150	80	101	233	216	259	120
112268224	30	26	7	25	43	14	22	16	27	69	33	48	17
55223	197	165	158	153	166	110	104	114	99	844	286	351	196
149076	494	525	401	332	848	442	189	512	100	817	1155	476	505
127550	3	3	6	4	4	1	10	4	10	6	4	6	0
1912	1108	2231	3113	2703	1338	1634	647	2039	210	1552	3140	1875	1646
100500853	45	103	116	127	58	64	35	81	9	64	126	73	89
101929464	2	9	17	13	13	12	13	3	9	5	13	18	4
7579	255	414	355	294	349	484	276	177	216	368	521	309	288
114784	24	148	138	53	44	47	317	59	368	211	44	64	20
105378638	0	0	2	2	0	2	33	4	23	6	0	0	6
127540	0	0	3	3	0	4	38	3	39	2	1	0	0
402779	0	4	3	3	2	2	41	8	49	7	0	0	0
84970	1	2	2	2	1	2	47	7	47	8	0	0	0
105378639	0	2	6	0	1	3	39	5	30	1	0	0	0
105378640	0	0	0	1	1	1	10	1	21	5	0	0	0
105378641	0	1	2	2	3	2	54	6	59	6	0	0	0
693137	0	0	0	0	0	0	2	0	1	0	0	0	0
105378642	9	7	8	4	10	7	82	9	60	22	12	4	13
2709	2	1	61	5	2	17	21	8	34	161	1	26	0
127534	0	2	41	10	3	36	19	6	27	310	1	105	3
2707	5	14	777	55	7	47	28	11	27	626	3	7	11
2701	97	62	63	29	164	355	21	149	31	104	291	145	298
113444	508	844	739	434	818	725	297	572	116	345	1177	431	510
58512	23	18	26	17	31	20	152	56	141	40	50	52	61
653160	49	65	56	48	60	44	51	36	44	37	84	122	46
100506144	166	300	353	264	386	753	195	183	29	162	560	219	167
9204	853	1277	804	840	1196	1166	428	413	77	661	1648	678	510
79830	560	968	1107	862	831	1210	541	432	115	620	1305	636	438
105378644	15	18	2	2	45	9	48	14	26	7	50	3	5
6421	6664	7729	8562	6799	7747	5162	1939	2396	337	3787	9803	4948	3773
9202	1876	2963	2820	2635	2908	4233	1632	1408	188	2235	4329	1562	1394
100861513	118	152	110	103	150	176	56	62	6	74	222	57	68
79932	1634	2571	2181	2087	2849	1532	824	1473	195	1721	4374	1814	1575
23154	257	462	476	283	310	276	119	411	58	279	640	500	437
339488	29	66	98	165	39	61	92	35	97	109	58	174	48
105378645	10	9	28	36	6	18	29	9	30	25	10	46	7
5690	528	1092	2634	1463	1026	1652	660	898	140	835	1640	760	491
105378646	0	0	10	4	2	5	43	2	32	7	0	0	0
127703	78	205	354	330	89	355	153	116	59	148	159	80	94
63967	16	377	1505	380	39	321	381	40	190	208	29	175	7
192670	761	1443	1084	1841	905	1766	430	439	150	946	1335	823	621
26523	1089	1464	2033	1324	2215	2391	751	951	261	1044	2744	1249	1149
192669	1753	2828	2005	2232	2706	2450	1015	1092	403	1501	3773	1313	1267
105378647	21	28	22	18	27	6	15	7	7	10	22	27	12
27285	38	58	33	22	38	39	43	34	36	16	80	16	46
54936	185	447	660	406	289	549	172	304	56	303	574	235	232
1296	32	52	274	681	30	897	240	47	97	202	70	181	41
27095	485	850	1120	673	824	1328	393	621	56	524	1198	428	435
55700	474	1110	2890	1878	577	1486	474	1072	387	1197	1179	1491	626
9967	3206	4329	6073	4087	4631	5860	2277	2593	313	2256	5916	2932	2247
79729	644	252	612	427	273	304	155	212	135	276	611	200	539
55194	271	195	337	294	271	509	86	339	57	160	479	175	302
83931	637	726	913	650	930	601	141	814	104	478	1512	605	670
84967	113	195	249	176	194	318	64	285	13	148	348	114	139
127700	153	243	100	110	330	196	118	230	54	100	485	56	138
109616970	120	213	17	37	152	118	27	71	3	33	279	11	39
107984940	2	5	6	4	2	2	11	0	9	10	4	0	0
64960	392	677	1294	488	757	1091	402	696	48	517	1240	311	413
1441	58	326	585	3923	95	2837	199	146	140	167	349	260	27
107984941	1	0	1	0	0	1	11	1	9	4	0	0	0
105378648	0	1	3	4	2	2	33	2	32	8	0	0	0
2899	2	5	16	9	14	4	136	15	146	33	27	10	6
100422898	0	0	0	0	0	0	2	0	2	0	0	0	0
107984942	0	4	5	4	3	1	21	13	41	16	3	1	0
728431	50	93	153	98	83	49	52	75	19	76	134	138	50
80149	268	238	1474	390	315	273	98	151	38	1080	390	474	256
102465438	3	1	12	3	3	2	3	3	2	5	3	5	2
64769	560	937	1053	1086	866	1467	536	543	115	680	1335	543	433
100847010	8	17	6	18	10	5	2	2	4	1	8	3	4
105378649	12	17	29	33	22	14	27	8	30	31	35	23	25
79753	300	388	516	598	473	566	195	250	80	262	630	208	179
7802	275	456	93	278	574	313	191	340	52	76	905	290	225
29889	474	839	1673	1390	741	1828	620	467	119	735	1042	570	333
284654	6	8	4	4	3	10	52	6	50	6	14	9	10
54955	173	252	305	273	278	408	153	188	53	134	387	154	176
55143	10	129	756	385	11	124	70	15	55	81	27	93	16
284656	4	16	102	255	9	101	112	23	127	32	7	3	15
105378650	0	0	2	0	0	0	5	4	6	8	0	0	0
149175	62	66	771	30	93	619	187	83	36	154	189	325	107
79693	132	230	517	282	242	318	85	161	24	150	347	135	133
127687	236	326	491	400	352	367	96	451	41	173	556	225	329
4520	538	744	851	1239	771	954	357	487	167	584	1220	518	441
3633	1166	1081	1127	851	1259	890	317	543	117	586	1738	634	696
105378651	89	86	34	54	85	33	28	32	27	36	104	65	73
10946	928	1337	2329	1458	1162	2029	668	734	112	927	1922	1038	720
2275	74	117	511	259	53	181	67	102	36	183	124	189	84
51118	233	375	987	530	403	894	294	242	62	347	592	302	156
5453	1	3	3	21	0	5	18	1	20	27	1	1	4
107985103	4	5	3	0	0	6	25	3	19	21	1	0	0
105378653	1	2	6	5	1	9	40	4	28	21	2	0	6
100500801	0	0	1	2	0	0	5	0	6	0	1	0	0
105378655	1	2	12	6	4	4	90	9	86	23	0	0	0
105378654	1	2	9	5	2	5	66	11	71	13	1	0	0
339442	1	1	3	1	0	1	17	1	17	1	1	0	0
105378657	4	0	2	3	3	1	23	11	28	5	1	0	1
107984943	10	2	1	5	22	6	11	4	20	3	10	5	1
105378656	6	0	2	0	2	2	12	0	14	6	2	2	2
105378658	0	0	1	1	3	0	13	2	11	4	0	0	0
105378660	4	0	3	2	11	0	13	4	12	0	26	0	0
64121	349	830	956	2272	731	1565	500	428	52	470	983	223	275
100527950	188	481	542	412	394	467	159	211	43	260	563	159	146
26292	161	424	515	347	346	445	132	205	23	221	500	138	133
105378663	5	8	5	7	7	5	9	3	5	7	7	6	5
81025	19	46	22	53	41	19	24	6	16	34	55	21	15
54933	13	48	288	184	47	73	80	22	28	377	48	39	24
105378662	5	6	28	18	8	5	18	6	11	32	17	3	9
