Gene,14_C5_N_S3,38_D8_N_S6,49_A11_N_S8,10_E3_S1,14_C5_S12,32_C12_S7,34_A3_T_S1,38_D8_S8,39_B7_2_S9,40_G4_T_S9,44_C14_S11,49_A11_S2,11_E4_N_S2,30_C12_N_S4,31_A8_N_S5,48_A3_N_S7,51_B3_N_S9,3_B5_S7,5_E8_S9,6_C8_2_S4,8_D4_S10,11_E4_S5,13_C1_S11,15_C13_2_S6,20_F6_S1,21_C6_S7,23_B7_S1,24_A14_S2,25_B26_S6,26_F10_S3,27_D8_S7,28_C5_S8,29_E6_S4,30_C12_S5,31_A8_S6,36_E5_S2,43_C10_S10,45_C6_S12,46_B13_S2,48_A3_S1,51_B3_S3,52_C11_S3,53_F6_2_S3,55_B9_S4,58_F9_S4,60_A6_S5,62_D7_S5,63_B10_S6
ENSG00000004142,172.5767164,171.7647692,164.7617145,192.1473843,147.5006592,198.8867545,110.6718272,174.4025652,141.7545044,273.6315332,132.459042,200.0355659,303.8287448,322.4686592,280.7397549,359.6687758,241.3154932,91.89751402,327.6319125,238.6123092,275.5671612,278.0908575,174.1732091,137.8814349,164.2492942,126.249368,286.547467,265.7394286,178.828429,211.7962681,175.4021147,148.7836062,263.6937006,209.7846679,247.0011083,184.1310289,275.3511438,171.6146475,298.8827571,250.2763662,241.3154932,270.9274968,194.7676131,101.1259516,206.6394446,313.3218501,253.5995733,244.539373
ENSG00000004399,108.2834299,93.41592712,140.5320506,1128.220612,1013.135841,2165.206092,556.6529405,648.6828442,982.8312307,2080.885954,799.2443891,2025.770013,258.9149303,395.4360201,251.1882018,328.0495428,956.940749,1145.184405,1610.498332,1935.349723,1352.535595,1104.279393,1528.433016,1374.151692,1123.253238,2285.198292,3588.388837,3149.218228,345.7349626,2402.118272,2234.890504,664.2125278,1798.424917,2181.587884,2979.482056,856.8370039,1290.708487,1535.951095,587.8440948,3570.864712,956.940749,1641.288451,1303.985134,1663.981568,1666.547121,2467.40957,996.5391683,1343.810883
ENSG00000004455,94.74800113,123.5500972,87.22679002,196.1624043,205.1103442,302.3772459,191.0406541,247.004538,227.6663253,367.7654581,151.9163024,226.6796474,84.54365072,240.086155,93.5799183,249.0014602,210.4080901,293.3651409,228.6661754,369.2153514,377.451794,135.0034105,299.1235548,426.9661825,288.4665024,210.1331763,226.4258326,230.7195039,125.1799003,255.6343984,172.4291975,249.7439104,329.1936348,315.6841984,330.8317875,212.3784027,239.7030047,213.4457179,300.1229345,305.3084544,210.4080901,321.7264024,315.459675,336.210956,232.9859738,194.0459186,295.2708647,306.4831839
ENSG00000004468,0,0,0,13.19220847,19.86540864,66.48830455,16.46902191,64.71045404,28.35090089,40.34311066,14.96712339,11.06754155,0,11.76892917,0,0,20.20868662,17.67259885,21.51429069,15.98096297,52.65179011,0,53.64029991,0.666093888,25.9031145,81.34187468,45.57607765,105.574773,0,51.23251372,11.1484395,191.293208,9.034473682,31.36698052,57.38409587,11.50818931,11.0632156,104.0413801,2.48035483,22.01283527,20.20868662,36.2849326,84.93145095,6.566620235,25.31333197,1.780237785,29.76520813,29.3539701
ENSG00000004478,1871.273022,277.2343644,1206.637262,143.3935704,315.3633622,418.5872391,461.1326134,421.4071032,391.7579031,271.2928021,428.059729,199.6256569,525.7558279,623.7532459,2344.423216,1169.911622,528.9920911,404.7025137,572.2801324,344.4173054,370.6138992,603.8775307,345.1911065,473.5927546,382.0709389,595.6597698,315.1537285,283.2493909,1686.94818,351.2332126,538.8412423,1254.033252,503.1072532,211.5112906,338.8156617,405.9252229,656.417459,519.1343088,451.4245791,297.1732761,528.9920911,471.7041238,372.293503,392.68389,239.1851571,498.4665798,427.4283888,287.5302268
ENSG00000004487,998.2378691,1356.037652,1298.709985,1263.010568,553.2516307,435.353855,740.4472249,863.3321552,684.7172123,912.6897934,722.1637036,588.6292471,948.4740816,1428.748001,1925.776213,996.0058407,728.7014648,830.6121459,663.8695413,764.8819518,787.0416937,841.5482054,1101.834866,740.6964039,927.8024649,624.4683504,653.0954958,637.568629,1508.119751,634.3324637,1001.873096,3172.279033,643.7062499,509.0659499,636.214976,1097.46278,885.057248,870.9443363,1101.277545,645.5503212,728.7014648,620.4723475,657.7398081,1147.845217,662.7960186,569.6760912,1246.566917,910.8976076
ENSG00000004534,1252.027158,910.0519352,1153.332001,3883.67146,2006.406273,994.4337724,1764.161627,3423.340849,2542.130779,1851.690311,3217.183173,3635.072537,2845.422245,1419.332858,1167.286349,1529.580398,2319.243977,5105.613808,1797.980008,4013.425976,2639.4274,3610.330726,7912.890831,4580.72767,4555.415909,2770.707606,2656.503505,4285.820784,685.5089777,2821.485446,6001.576595,919.2701384,2433.096694,3507.634179,2804.335816,2091.351857,2331.879999,3013.982247,2663.901088,2324.74682,2319.243977,2992.902191,3524.335923,1423.643267,3029.850857,2563.54241,2176.432019,3607.071318
ENSG00000004660,3.383857183,9.040251012,0,32.12015976,69.03229503,77.47332878,18.44530454,23.67455636,120.2765492,21.63326224,19.45726041,134.0402255,89.82762889,37.66057334,4.925258858,43.47644543,61.81480615,54.78505643,59.0106259,155.9521559,66.32757975,48.50421933,86.45554221,73.27032772,63.58037196,124.5547456,146.9101227,115.3597519,95.37516211,82.39455815,70.60678348,0,145.6808881,79.71241838,92.31354553,43.94035918,30.73115445,128.7109857,90.53295131,126.8130727,61.81480615,90.10758263,71.52122185,114.2591921,81.62258063,163.7818762,52.38676632,142.3783117
ENSG00000004700,805.3580096,235.0465263,1201.791329,242.0483468,216.036319,179.2293427,330.039199,77.3368841,116.8400764,211.0704775,318.7997282,86.4907877,232.4950395,644.9373185,989.9770305,573.0985988,186.6331647,208.5366664,186.866982,118.4795531,207.188213,231.2034455,294.075056,150.5372188,307.8938383,180.4772845,116.8493055,122.0547375,351.6959103,172.71167,257.1573377,398.5275167,75.09906249,182.7342443,268.4577703,175.7614367,281.4973747,207.0101686,352.2103859,239.7484885,186.6331647,224.9665821,336.5328921,357.2241408,245.9009391,343.5858925,411.9504806,318.7332659
ENSG00000004766,121.8188586,39.17442105,43.61339501,278.7571008,158.9232691,25.43900348,189.7231324,38.66844205,173.5418781,74.83939369,198.3143849,89.36015033,216.643105,155.349865,103.430436,154.1437611,137.8945676,183.795028,266.7772046,182.9544726,201.7178972,316.894233,169.7557727,144.5423738,177.7895586,149.9740814,139.1524924,164.2846467,29.80473816,220.246992,170.9427389,0,154.7153618,153.957198,265.4638174,154.8374561,164.7189878,194.13907,370.8130471,165.0962645,137.8945676,197.1481338,113.6676562,81.42609091,224.2037974,81.8909381,290.5084314,273.8933431
ENSG00000004776,0,99.44276113,72.68899168,87.75686507,48.17361596,141.6489966,12.51645665,10.25897442,12.88677313,301.1116231,57.62342505,102.8871456,161.1613342,98.85900502,19.70103543,86.95289085,68.94728378,37.11245758,22.12898471,73.29200259,45.81389529,25.06051332,18.30080821,41.29782108,12.95155725,100.8300322,128.9706027,59.22487264,572.2509727,137.8524338,13.3781274,0,118.5774671,101.8707441,55.38812732,23.01637862,65.15004743,17.16146475,29.76425796,67.95266539,68.94728378,77.40785622,54.27949873,45.96634164,37.71169864,21.36285342,127.3950908,36.98137965
ENSG00000004777,338.3857183,897.9982672,765.6573791,136.510679,109.2597475,315.6749068,142.2923493,228.0648929,274.0587086,38.58906237,74.83561695,222.9904669,430.6442209,134.1657925,817.5929704,418.9548377,225.8617917,130.7772315,149.9853408,394.5644651,88.20884317,137.4286214,59.31986108,183.8419132,111.2656509,99.13540977,480.003371,255.4394507,41.72663342,216.02163,64.66094908,196.6069082,217.392023,237.1228619,114.2691996,53.35615043,180.6991881,100.8236054,233.1533541,235.4416294,225.8617917,182.6341608,163.4770785,191.7453109,145.6808085,137.0783094,65.48345789,143.5339798
ENSG00000004779,20.3031431,0,48.45932779,25.23726839,25.32839602,60.12855368,6.587608763,14.99388569,37.80120118,33.3269175,2.993424678,26.64408152,29.06187994,56.49086001,103.430436,75.09567846,41.60611952,37.11245758,67.00164815,57.31103962,32.13810565,20.21009139,61.21304814,68.6076705,21.19345732,27.11395823,41.69726254,47.37989812,0,35.91557663,11.1484395,116.9014049,50.81891446,24.46048939,41.41634746,12.55438834,39.33587769,45.04884498,34.72496762,44.02567053,41.60611952,24.18995507,82.3771216,24.95315689,37.19510003,23.1430912,72.62710785,29.3539701
ENSG00000004799,2023.546596,2395.666518,4884.700241,375.6911544,329.2691482,200.621232,367.588569,491.6416204,1390.053262,1272.854376,1243.767954,832.5250703,6808.405872,2869.264931,669.8352047,1652.104926,476.6872551,344.6156776,185.637594,1051.988218,99.83326437,559.4153296,250.5317537,1448.088113,938.3991935,663.4446654,452.3668133,218.3595304,6133.815113,164.2609461,375.3307964,159.4110067,276.6807565,2020.724194,1274.425921,206.1012085,669.9391669,700.4022803,801.1546102,945.5948367,476.6872551,3133.20393,443.8147249,512.1963783,591.5054102,220.7494853,850.0943443,3684.732215
ENSG00000004809,0,39.17442105,53.30526057,0,0.496635216,4.04711419,21.08034804,0,0,3.508096579,0,8.608087876,0,2.353785834,9.850517716,11.85721239,2.377492544,21.20711862,4.302858138,11.57242146,0,16.97647677,3.786374112,0,5.29836433,2.541933584,0.96970378,0.514998893,0,2.640851223,0,0,2.823273026,4.316556952,0.997984276,9.415791252,0,0,0,0,2.377492544,3.62849326,2.554329352,3.939972141,5.165986116,1.780237785,0,1.61793536
ENSG00000004838,50.75785775,3.013417004,0,5.735742815,11.91924518,13.29766091,27.6679568,82.86094725,28.35090089,2.923413816,32.17931529,13.11708629,0,23.53785834,152.6830246,11.85721239,80.8347465,14.13807908,14.13796245,11.57242146,20.51368446,61.43867782,23.34930702,21.98109832,20.60475017,72.02145154,24.2425945,43.25990697,0,19.54229905,10.4052102,260.3713109,20.89222039,9.496425294,18.46270911,61.72574265,6.146230889,41.83107034,49.60709661,15.7918166,80.8347465,16.93296855,19.79605248,21.01318475,13.94816251,7.12095114,25.00277483,17.33502171
ENSG00000004846,23.68700028,12.05366802,38.76746223,14.91293132,7.946163457,12.71950174,1.317521753,0,4.295591043,71.91597988,1.496712339,27.05399047,0,9.415143335,0,15.80961652,5.94373136,10.60355931,16.59673853,8.26601533,11.62442119,0,8.203810575,0,10.00802151,28.80858062,8.242482129,16.99496345,29.80473816,3.169021467,52.76928028,0,14.68101973,16.97845734,19.46069338,4.184796112,1.229246178,21.45183094,76.89099974,24.40553475,5.94373136,24.79470394,9.578735069,0,8.265577785,0,8.334258277,22.65109504
ENSG00000004848,0,0,9.691865558,0,2.979811296,24.86084431,34.25556557,0,0.859118209,0,8.231917865,10.65763261,34.34585811,4.707571668,9.850517716,7.904808259,5.94373136,0,1.844082059,3.306406132,2.051368446,8.084036555,6.310623519,231.1345793,17.07250728,1.694622389,53.81855978,6.694985603,0,12.14791563,0,37.19590155,18.63360197,10.93527761,4.490929242,0,0,0,3.720532245,26.31969434,5.94373136,6.047488767,42.14643431,57.78625807,11.36516945,12.46166449,25.00277483,17.33502171
ENSG00000004864,64.29328648,0,77.53492446,151.9971846,131.6083323,137.6018825,131.0934144,61.55384653,84.19358445,75.42407646,86.80931567,118.4636855,47.55580353,193.0104384,14.77577657,55.33365782,89.1559704,139.6135309,270.4653687,157.605359,214.0261079,262.731188,167.8625856,154.5337821,206.0475017,149.9740814,136.2433811,129.264722,286.1254863,187.5004368,130.0651275,95.646604,184.0774013,144.1730022,207.0817373,107.7584999,115.5491407,106.1865632,54.56780627,199.0725972,89.1559704,156.0252102,166.0314079,102.4392757,218.0046141,234.9913876,205.9752403,211.9495321
ENSG00000004866,324.8502896,30.13417004,227.7588406,370.5289858,250.8007841,155.5248167,152.1737624,243.8479305,267.1857629,366.0114098,294.1039746,213.5625611,250.9889631,327.1762309,329.9923435,450.5740708,223.4842991,314.5722595,163.5086093,321.2724625,293.3456878,244.9463076,385.579097,317.7267848,413.2724177,385.5265936,282.1837999,198.2745736,0,307.9232526,397.6276754,10.62740044,295.8790131,271.0797766,313.3670627,270.9655483,205.2841117,134.0739434,383.2148213,339.2847871,223.4842991,341.6831153,314.1825103,101.1259516,328.5567169,252.7937655,290.5084314,366.1156586
ENSG00000004897,111.6672871,108.4830121,222.9129078,332.099509,235.4050924,133.5547683,248.3528504,141.2581863,138.3180316,727.9300402,337.5086325,159.4545802,124.173487,183.595295,132.9819892,181.81059,169.9907169,215.605706,267.3918986,117.9284854,272.1482138,263.5395917,328.152423,168.5217538,382.0709389,185.5611516,183.7588663,186.944598,29.80473816,218.134311,312.8995352,10.62740044,146.8101973,283.741677,291.9104007,284.5661356,290.102098,261.7123375,324.9264828,281.3814595,169.9907169,261.8562636,232.443971,158.9122097,373.5007962,242.1123387,297.6520813,333.7569514
ENSG00000004939,0,33.14758704,4.845932779,0,0,10.40686506,2.635043505,0,3.436472835,17.5404829,0,0.409908946,0,7.061357501,0,11.85721239,3.566238816,5.301779655,2.458776079,0,6.154105338,0,0,5.994844996,5.887071478,20.33546867,2.42425945,10.29997785,77.49231921,2.640851223,0,0,3.387927631,6.906491123,8.482866346,7.323393196,3.687738534,38.6132957,0,6.221018662,3.566238816,1.81424663,0,0,1.549795835,16.02214006,0,0.462267246
ENSG00000004948,0,0,0,0,1.986540864,0.57815917,0,0,0,0,0,0,5.28397817,0,0,0,5.94373136,0,0,0,2.735157928,0,0,0,0,0,4.363667009,0,17.8828429,5.281702446,0,0,0,0,7.48488207,0,0,5.362957736,0,1.435619691,5.94373136,0.604748877,8.940152732,0,0.516598612,3.56047557,0,2.080202605
ENSG00000004961,3.383857183,54.24150607,4.845932779,104.9640935,74.99191762,21.39188929,21.73910892,41.82504956,23.19619163,85.36368343,24.69575359,50.00889147,0,63.55221751,0,27.66682891,39.22862698,54.78505643,151.2147289,44.08541509,127.8686331,121.2605483,64.99942225,94.58533215,58.28200763,71.17414035,63.51559758,51.49988926,0,64.43676984,0,31.88220133,75.66371709,56.11524038,87.82261629,66.95673779,17.20944649,54.7021689,91.77312872,74.17368405,39.22862698,54.4273989,51.72516938,99.81262757,76.97319312,42.72570684,50.00554966,71.18915583
ENSG00000004975,33.83857183,123.5500972,106.6105211,211.6489099,114.7227349,293.7048584,67.19360938,108.9029592,152.9230411,117.5212354,106.2665761,202.4950196,55.48177079,87.09007585,78.80414173,71.14327433,235.3717619,139.6135309,149.3706468,263.9614229,177.7852653,117.2185301,145.7754033,174.5165988,130.6929868,231.3159561,288.9717264,277.5844031,0,214.4371193,217.0229555,21.25480089,243.3661348,249.4969918,215.5646036,165.2994464,121.6953716,145.8724504,63.24904817,228.2635309,235.3717619,197.1481338,181.357384,123.4524604,198.8904654,210.0680586,96.43927435,140.7603763
ENSG00000005001,67.67714367,57.25492308,43.61339501,329.8052119,91.38087975,328.3944086,48.08954397,82.07179537,64.43386565,1.169365526,64.35863058,268.080451,36.98784719,47.07571668,152.6830246,51.38125369,57.05982106,201.4676269,339.3110989,183.5055403,186.6745286,79.22355824,287.7644325,215.148326,346.1598029,19.48815748,175.0315323,181.7946091,3350.052569,580.987269,104.7953313,1944.814281,763.4130262,138.4175929,97.80245905,333.7374899,81.13024774,67.57326747,44.64638695,66.5170457,57.05982106,133.6495017,141.765279,730.2081701,159.1123724,461.0815863,179.7818571,105.396932
ENSG00000005007,169.1928592,403.7978785,82.38085724,745.6465659,570.6338632,1360.408527,355.7308732,729.9654877,950.1847388,564.8035493,425.8146605,1005.096737,602.3735114,225.96344,197.0103543,268.7634808,796.4600023,629.144519,1396.584813,1012.311344,1143.296014,742.1145558,1038.728631,993.1459876,659.9407126,738.8553617,1312.009214,1478.046822,95.37516211,1270.249438,917.8881852,26.56850111,1080.748914,1131.225692,938.6042116,539.8386985,694.5240905,595.2883087,807.3554973,989.6205072,796.4600023,1125.43766,545.3493166,619.8889502,834.3067577,1276.430492,492.9118467,774.0665028
ENSG00000005020,118.4350014,3.013417004,53.30526057,363.0725202,320.8263496,145.6961108,229.9075458,100.2222886,90.20741191,249.0748571,170.6252067,168.472577,21.13591268,181.2415092,128.0567303,118.5721239,181.8781796,137.846271,239.7306677,134.460516,247.5317925,278.8992612,246.7453796,219.8109832,271.9827023,185.5611516,183.2740144,216.8145338,11.92189526,277.8175486,589.3808347,37.19590155,211.7454769,202.0148654,331.8297718,231.2099852,153.6557722,146.945042,105.4150803,312.9650927,181.8781796,286.0462187,229.2510593,214.0718197,314.6085544,585.6982312,490.53063,289.3792958
ENSG00000005022,236.8700028,132.5903482,125.9942522,289.0814379,350.1278273,346.895502,102.7666967,291.1970432,476.8106058,298.1882092,292.6072623,284.4768088,422.7182536,298.9308009,137.907248,569.1461947,366.1338518,215.605706,651.5756609,234.2037677,891.6614845,344.3799573,295.3371807,246.4547387,390.9015461,365.1911249,333.5781003,270.3744186,29.80473816,431.5150898,246.7521275,0,253.5299177,303.8856094,370.7511586,247.9491696,431.4654084,422.6010696,1007.024061,448.3918836,366.1338518,555.1594688,221.5880713,577.8625807,345.0878725,542.9725244,285.7459981,372.3562664
ENSG00000005059,247.0215744,15.06708502,256.8344373,173.219433,99.82367842,53.19064364,89.59147917,83.65009913,96.22123937,52.03676593,31.43095912,46.7296199,163.8033233,225.96344,251.1882018,189.7153982,85.58973159,88.36299425,95.27757306,67.23025801,145.6471597,114.7933191,85.82447986,55.28579274,117.1527224,157.5998822,81.9399694,84.45981838,774.9231921,98.23966549,174.6588854,185.9795078,37.83185855,71.6548454,120.7560974,153.7912571,94.65195569,77.22659139,102.9347255,133.0340914,85.58973159,95.55032252,138.5723673,158.9122097,99.18693342,128.1771205,169.0663822,110.2507381
ENSG00000005073,0,0,0,0,3.973081728,0,28.98547856,3.945759393,0,26.89540711,0,12.70717734,0,0,0,0,10.69871645,0,0.61469402,12.12348915,0,24.25210967,2.524249408,39.29953942,0,73.71607393,16.48496426,9.784978959,375.5397008,5.281702446,0,0,8.469819077,0,16.96573269,38.70936404,0,0,0,7.178098457,10.69871645,0,0,47.27966569,1.549795835,19.58261563,2.381216651,1.849068983
ENSG00000005075,6.767714367,63.28175708,67.8430589,44.73879396,24.8317608,24.86084431,21.73910892,16.57218945,12.02765492,49.11335211,18.70890424,15.57653997,7.925967255,49.42950251,19.70103543,27.66682891,13.07620899,15.90533896,74.37797639,130.0519745,36.24084254,37.18656815,9.465935279,5.994844996,20.01604302,22.03009106,40.72755876,33.47492802,0,23.23949076,15.60781529,79.70550333,32.7499671,49.78429018,25.44859904,18.8315825,40.56512387,20.3792394,19.84283864,30.62655342,13.07620899,33.26118822,11.49448208,11.81991642,18.0809514,17.80237785,33.33703311,24.50016402
ENSG00000005100,3.383857183,147.6574332,87.22679002,96.93405357,108.7631123,87.88019384,58.62971799,175.191717,152.9230411,188.2678498,155.6580833,190.1977512,171.7292905,75.32114668,54.17784744,126.4769322,109.364657,129.0099716,122.3241099,262.3082198,227.018108,151.1714836,165.9693986,163.8590965,140.1123012,102.5246545,212.8499797,251.8344585,11.92189526,133.6270719,164.9969045,10.62740044,139.4696875,194.8206038,152.6915942,98.34270863,108.1736636,102.9687885,235.6337089,193.3301184,109.364657,189.2863984,120.0534795,82.73941496,180.2929154,103.2537915,95.24866603,161.5624024
