Gene_ID,Gene_Symbol,Gene_Description,Gene_Biotype,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,entrezid,uniprot,summary,chr,start,end,width,strand,ncbi_alias,ensembl_alias,gc_content,hgnc_id,omim,ccds,reactome,ucsc,mirbase_id,cell_marker
ENSG00000204531,POU5F1,POU class 5 homeobox 1,protein_coding,97.2117081964432,-4.81653588495522,0.646962824545286,-7.44484180886358,9.70606535476139e-14,3.92514128791026e-12,5460,Q01860; F2Z381; M1S623; A0A1W2PP83; D2IYK3; E9LR75; D5K9Q9; E9LR79; D5K9R8; D5K9R4; D5K9Q6; D5K9R7; E9LR77; E9LR73; D5K9Q7; D5K9Q3; D5K9S1; D5K9R1; D5K9R3; D5K9R2; D5K9R9; D5K9R5; B5B8P3; B5B8Q1; A7WPM8; A7WPM5; A7WPM4; B5B8P4; B5B8P9; B5B8P0; A0A0K0KMW9; A7WPM3; A7WPM6; A7WPN0; B5B8N7; B5B8P2; B5B8P6; B5B8P7; B5B8Q3; A0A0K0KMS3; A7WPM1; A7WPM2; A7WPL9; A7WPM9; B5B8N8; A7WPM7; C3RUE0; B5B8P5; A7WPM0; B5B8Q2; B5B8P1; A0A0K0KMI2; B5B8Q0; B5B8P8; B5B8Q4; B5B8N9,"This gene encodes a transcription factor containing a POU homeodomain that plays a key role in embryonic development and stem cell pluripotency. Aberrant expression of this gene in adult tissues is associated with tumorigenesis. This gene can participate in a translocation with the Ewing's sarcoma gene on chromosome 21, which also leads to tumor formation. Alternative splicing, as well as usage of alternative AUG and non-AUG translation initiation codons, results in multiple isoforms. One of the AUG start codons is polymorphic in human populations. Related pseudogenes have been identified on chromosomes 1, 3, 8, 10, and 12. [provided by RefSeq, Oct 2013]",6,31164337,31180731,16395,-1,OCT3; OCT4; OTF-3; OTF3; OTF4; Oct-3; Oct-4; Oct3/4,MGC22487; OCT-4; OCT3; OCT3/4; OCT4; OTF3,52.24,HGNC:9221,164177,CCDS34391; CCDS75420; CCDS47398,R-HSA-1266738; R-HSA-9758941; R-HSA-9823739; R-HSA-1474165; R-HSA-9827857; R-HSA-9754189; R-HSA-2892247; R-HSA-452723; R-HSA-2892245,uc003nsv.5; uc063mzi.1; uc063mzk.1; uc063mzl.2; uc063mzm.1; uc032wqt.2; uc063mzo.1,,Undefined|T|Embryonic stem cell; Embryo|T|Epiblast cell; Lung|T|SLC16A7+ cell; Fetal gonad|T|Mitotic fetal germ cell; Fetal gonad|T|Migration phase fetal germ cell; Fetal gonad|T|Gonadal mitotic phase fetal germ cell; Amniotic membrane|N|Amnion epithelial cell; Tongue|T|Cancer stem cell; Adipose tissue|N|Adipose-derived stem cell; Urine|N|Urine-derived stem cell; Gonad|N|Gonocyte; Endometrium|N|Endometrial stem cell; Oviduct|N|Oviduct-derived stem cell; Ovary|N|Pluripotent very small embryonic-like cell; Ovary|N|Ovarian germ stem cell; Ovarian cortex|N|Pluripotent stem cell; Subcutaneous adipose tissue|N|Adipose-derived stem cell; Undefined|T|Cancer stem cell; Embryo|N|Pluripotent stem cell; Adipose tissue|N|Adipose-derived stem cell; Adipose tissue|N|Adipose-derived stromal cell; Peripheral blood|T|Cancer cell; Undefined|T|Cancer stem cell; Undefined|N|Megakaryocyte; Undefined|T|Stem cell; Embryo|N|Embryonic stem cell; Undefined|N|Mesenchymal stem cell; Dental pulp|N|Mesenchymal stem cell; Tooth|N|Embryonic stem cell; Hair follicle|N|Embryonic stem cell; Embryo|N|Germ cell; Embryo|N|Germ cell; Embryo|T|Germ cell; Embryo|N|Germ cell; Embryo|N|Embryonic stem cell; Embryo|N|Embryonic stem cell; Embryo|N|Pluripotent stem cell; Embryo|N|Embryonic stem cell; Embryo|N|Embryonic stem cell; Blood vessel|N|Stem cell; Blood vessel|N|Stem cell; Prostate|N|Cancer stem cell; Ovarian cortex|N|Stem cell; Ovary|N|Stem cell; Ovary|N|Germ cell; Ovary|N|Germ cell; Ovary|T|Germ cell; Amniotic fluid|N|Stem cell; Salivary gland|T|Stem cell; Adipose tissue|N|Mesenchymal stem cell; Adipose tissue|N|Mesenchymal stem cell; Colon|T|Cancer stem cell; Lung|T|Cancer stem cell; Undefined|N|Cancer stem cell; Lung|T|Cancer stem cell; Undefined|N|Cancer stem cell; Undefined|N|Cancer stem cell; Undefined|N|Cancer stem cell; Liver|T|Cancer stem cell; Liver|T|Cancer stem cell; Testis|N|Stem cell; Endometrium|N|Stem cell; Endometrium|N|Stem cell; Endometrium|N|Stem cell; Cartilage|N|Stem cell; Gonad|N|Germ cell; Colorectum|T|Cancer stem cell; Eye|N|Stem cell; Periodontal ligament|N|Stem cell; Periodontal ligament|N|Stem cell; Periodontal ligament|N|Stem cell; Dental pulp|N|Stem cell; Liver|N|Stem cell; Liver|N|Stem cell; Breast|T|Cancer stem cell; Breast|T|Cancer stem cell; Breast|T|Cancer stem cell; Bladder|T|Cancer stem cell; Undefined|N|Induced pluripotent stem cell; Undefined|N|Induced pluripotent stem cell; Undefined|N|Induced pluripotent stem cell; Undefined|N|Embryonic stem cell; Undefined|N|Germ cell; Undefined|N|Induced pluripotent stem cell; Undefined|N|Induced pluripotent stem cell; Undefined|N|Pluripotent stem cell; Undefined|N|Primordial germ cell; Undefined|N|Primordial germ cell; Undefined|N|Primordial germ cell; Undefined|T|Cancer stem cell; Undefined|T|Cancer stem cell; Brain|T|Cancer stem cell; Undefined|T|Cancer stem cell; Undefined|T|Cancer stem cell; Undefined|T|Cancer stem cell; Ovary|T|Cancer stem cell; Undefined|T|Cancer stem cell; Prostate|T|Cancer stem cell; Gall bladder|T|Cancer stem cell; Lung|T|Cancer stem cell; Breast|T|Cancer stem cell; Undefined|T|Cancer stem cell; Undefined|T|Cancer stem cell; Undefined|N|Embryonic stem cell; Undefined|T|Cancer stem cell; Undefined|N|Embryonic stem cell; Embryo|N|Epiblast cell; Lung|N|SLC16A7+ cell; Fetal gonad|N|Mitotic fetal germ cell; Fetal gonad|N|Migration phase fetal germ cell; Fetal gonad|N|Gonadal mitotic phase fetal germ cell
ENSG00000204536,CCHCR1,coiled-coil alpha-helical rod protein 1,protein_coding,103.499599726904,-1.20421181840099,0.309753191903807,-3.88764942501369,0.000101219676581515,0.000633245580285166,54535,Q8TD31; A0A0G2JJK2; A0A0G2JHN4; A0A0G2JHL6; A2ABH1; A0A0G2JIL2; A0A0G2JIT9; A0A0G2JP87; A0A0G2JHL3; B0V092; A2ABH3; A2ABH5; B0S7V6; A0A0G2JI86; D6R9W9; A0A0G2JI40; Q5STF0; A0A0G2JJZ1; A0A0G2JJK7; A0A0G2JPU2; M1T2K8; A0A0G2JJ47; A0A0G2JII5; A2ABH4; E9PGB6; A0A494C0D7; D6RB88; D2IYK9; E7EQE8; D6RD84; E7EQC5; D6RA02; D6RBG1; D6RAE7; D6RE89; Q2TB68; E7EPK4; A0A494C023; M1TIV4; D6RDI7; A0A140T9J5; E9PHV1,"This gene encodes a protein with five coiled-coil alpha-helical rod domains that is thought to act as a regulator of mRNA metabolism through its interaction with mRNA-decapping protein 4. It localizes to P-bodies, the site of mRNA metabolism, with an N-terminus that is required for this subcellular localization, suggesting it is a P-body component. Naturally occurring mutations in this gene are associated with psoriasis. [provided by RefSeq, May 2017]",6,31142439,31158238,15800,-1,C6orf18; HCR; SBP; pg8,C6ORF18; HCR,51.86,HGNC:13930,605310,CCDS43445; CCDS4695; ; CCDS47397,,uc003nsp.5; uc003nsr.4; uc063myg.1; uc287iuw.1; uc287iyz.1; uc003nsq.5; uc063myh.1; uc063myi.1; uc010jsk.2; uc063myj.1; uc063myk.1; uc063myl.1; uc063mym.1; uc063myn.1; uc063myo.1; uc063myp.1; uc063myq.1; uc063myr.1; uc063mys.1; uc063myt.1; uc063myu.1; uc063myv.1; uc063myw.1; uc063myx.1; uc063myy.1; uc063myz.1; uc063mza.1; uc063mzb.1; uc063mzc.1; uc063mzd.1; uc063mze.1; uc063mzf.1,,Umbilical cord blood|T|Multilymphoid progenitor cell; Fetal kidney|T|Natural killer T (NKT) cell; Umbilical cord blood|N|Multilymphoid progenitor cell; Fetal kidney|N|Natural killer T (NKT) cell
ENSG00000204540,PSORS1C1,psoriasis susceptibility 1 candidate 1,protein_coding,36.0696424807507,-1.54885880672664,0.446322027092798,-3.47027193978174,0.00051993166924748,0.00255114238555954,170679,Q9UIG5; D2IYL0; Q2M3K9; A0A1W2PRX9; A0A140T8W9; A0A1W2PNR1; A0A1W2PQG0; A0A0C4DGJ2,"This gene is one of several genes thought to confer susceptibility to psoriasis and systemic sclerosis, located on chromosome 6 near the major histocompatibility complex (MHC) class I region. [provided by RefSeq, Sep 2011]",6,31114750,31140092,25343,1,C6orf16; SEEK1,C6ORF16; SEEK1,52.26,HGNC:17202,613525,CCDS34390,,uc063mxy.1; uc063mxz.1; uc003nsl.3; uc063mya.1; uc063myb.1; uc063myc.1; uc063myd.1; uc063mye.1; uc063myf.1,,
ENSG00000204560,DHX16,DEAH-box helicase 16,protein_coding,233.881724120796,-0.560962737525238,0.156808419405218,-3.57737639122309,0.000347060250076944,0.001812285430472,8449,O60231; Q5SQH5; Q5SQH4; A2AB15; A0A1U9X7L7; A0A140T947; A0A140T9T4; A0A140T8Y5; Q6PKC8,"DEAD box proteins, characterized by the conserved motif Asp-Glu-Ala-Asp (DEAD), are putative RNA helicases. They are implicated in a number of cellular processes involving alteration of RNA secondary structure such as translation initiation, nuclear and mitochondrial splicing, and ribosome and spliceosome assembly. Based on their distribution patterns, some members of this family are believed to be involved in embryogenesis, spermatogenesis, and cellular growth and division. This gene encodes a DEAD box protein, which is a functional homolog of fission yeast Prp8 protein involved in cell cycle progression. This gene is mapped to the MHC region on chromosome 6p21.3, a region where many malignant, genetic and autoimmune disease genes are linked. Three transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, May 2018]",6,30653119,30673006,19888,-1,DBP2; DDX16; NMOAS; PRO2014; PRP8; PRPF2; Prp2,DBP2; DDX16; PRP2; PRPF2,49.97,HGNC:2739,603405,CCDS87382; CCDS4685,R-HSA-8953854; R-HSA-72163; R-HSA-72172; R-HSA-72203,uc003nqy.3; uc003nqz.5; uc063mtk.1; uc063mtl.1,,
ENSG00000204564,C6orf136,chromosome 6 open reading frame 136,protein_coding,57.6807517412352,-0.145894221116891,0.373897662874177,-0.390198269749513,0.696389940966603,0.794345854127824,221545,Q5SQH8; Q0P5T2; A0A1U9X7F4; A0A140T9G8; H7C5D3; H7C5B5; F8WC77; H7C4Z6; F8WEV2; F8WBB4; H7C4U4,"Predicted to be integral component of membrane. [provided by Alliance of Genome Resources, Apr 2022]",6,30647039,30653210,6172,1,,EM:AB023049.8,52.14,HGNC:21301,,CCDS54979; CCDS43443; CCDS4684,,uc063msz.1; uc003nqx.5; uc063mta.1; uc003nqw.5; uc063mtb.1; uc287gxh.1; uc011dmn.3; uc063mtc.1; uc063mtd.1; uc063mtf.1; uc063mtg.1; uc063mth.1; uc063mti.1; uc063mtj.1,,Large intestine|T|LGR5+ stem cell; Large intestine|N|LGR5+ stem cell
ENSG00000204568,MRPS18B,mitochondrial ribosomal protein S18B,protein_coding,114.717548981274,-0.433787419060303,0.274963848895295,-1.57761618773924,0.11465381121769,0.212141551417739,28973,A0A1U9X819; A6NDQ0; B0S7P4; Q659G4; Q9BS27; Q9Y676; B4DFG6,"Mammalian mitochondrial ribosomal proteins are encoded by nuclear genes and help in protein synthesis within the mitochondrion. Mitochondrial ribosomes (mitoribosomes) consist of a small 28S subunit and a large 39S subunit. They have an estimated 75% protein to rRNA composition compared to prokaryotic ribosomes, where this ratio is reversed. Another difference between mammalian mitoribosomes and prokaryotic ribosomes is that the latter contain a 5S rRNA. Among different species, the proteins comprising the mitoribosome differ greatly in sequence, and sometimes in biochemical properties, which prevents easy recognition by sequence homology. This gene encodes a 28S subunit protein that belongs to the ribosomal protein S18P family. The encoded protein is one of three that has significant sequence similarity to bacterial S18 proteins. The primary sequences of the three human mitochondrial S18 proteins are no more closely related to each other than they are to the prokaryotic S18 proteins. Pseudogenes corresponding to this gene are found on chromosomes 1q and 2q. [provided by RefSeq, Jul 2008]",6,30617840,30626395,8556,1,C6orf14; HSPC183; HumanS18a; MRP-S18-2; MRPS18-2; PTD017; S18amt; mS40,C6ORF14; HSPC183; MRPS18-2; MS40; PTD017,46.12,HGNC:14516,611982,CCDS4682,R-HSA-392499; R-HSA-72766; R-HSA-5368286; R-HSA-5368287; R-HSA-5389840; R-HSA-5419276,uc003nqo.4; uc063msq.1; uc063msr.1; uc063mss.1,,Fetal gonad|T|Mitotic fetal germ cell; Fetal gonad|N|Mitotic fetal germ cell
ENSG00000204569,PPP1R10,protein phosphatase 1 regulatory subunit 10,protein_coding,718.825692509553,-0.783034269926973,0.272426204961492,-2.87429863818591,0.00404925882823188,0.0143084603787626,5514,Q96QC0; Q2L6I0; Q58F28,"This gene encodes a protein phosphatase 1 binding protein. The encoded protein plays a role in many cellular processes including cell cycle progression, DNA repair and apoptosis by regulating the activity of protein phosphatase 1. This gene lies within the major histocompatibility complex class I region on chromosome 6, and alternatively spliced transcript variants have been observed for this gene. [provided by RefSeq, Jul 2012]",6,30600413,30618612,18200,-1,CAT53; FB19; PNUTS; PP1R10; R111; p99,CAT53; FB19; P99; PNUTS,46.35,HGNC:9284,603771,CCDS4681,,uc003nqn.4; uc063msj.1; uc063msk.1; uc063msl.1; uc063msm.1; uc063msn.1; uc063msp.1,,Umbilical cord blood|T|Multilymphoid progenitor cell; Fetal kidney|T|Natural killer T (NKT) cell; Umbilical cord blood|N|Multilymphoid progenitor cell; Fetal kidney|N|Natural killer T (NKT) cell
ENSG00000204574,ABCF1,ATP binding cassette subfamily F member 1,protein_coding,379.624158729599,-0.66554246016394,0.171769409137841,-3.87462740603513,0.000106787962543676,0.000663608356456551,23,Q8NE71; A0A0G2JIC2; A0A0G2JJB9; Q2L6I2; H0YGW7; F5GYK6; Q5STZ8; L0R6B8; A0PJ72,"The protein encoded by this gene is a member of the superfamily of ATP-binding cassette (ABC) transporters. ABC proteins transport various molecules across extra- and intra-cellular membranes. ABC genes are divided into seven distinct subfamilies (ABC1, MDR/TAP, MRP, ALD, OABP, GCN20, White). This protein is a member of the GCN20 subfamily. Unlike other members of the superfamily, this protein lacks the transmembrane domains which are characteristic of most ABC transporters. This protein may be regulated by tumor necrosis factor-alpha and play a role in enhancement of protein synthesis and the inflammation process. [provided by RefSeq, Jul 2008]",6,30571393,30597179,25787,1,ABC27; ABC50,ABC50; EST123147,47.94,HGNC:70,603429,CCDS34381; ; CCDS34380,R-HSA-382551; R-HSA-382556,uc003nqm.4; uc063mse.2; uc063msf.1; uc003nql.5; uc063msg.1; uc063msh.1; uc063msi.1,,Fetal kidney|T|Natural killer T (NKT) cell; Fetal kidney|N|Natural killer T (NKT) cell
ENSG00000204576,PRR3,proline rich 3,protein_coding,58.6366754746409,0.467205414939801,0.284811072150252,1.64040467743237,0.100921053447189,0.191975465678081,80742,P79522,"Enables RNA binding activity. [provided by Alliance of Genome Resources, Apr 2022]",6,30557280,30563723,6444,1,CAT56,CAT56; EM:AB014077.1; EM:AB023052.2,44.2,HGNC:21149,,CCDS43441; CCDS43440,,uc003nqj.3; uc003nqi.4; uc063msa.1; uc063msb.1; uc063msc.1; uc063msd.1,,
ENSG00000204577,LILRB3,leukocyte immunoglobulin like receptor B3,protein_coding,43.2109439676549,-1.03388823506079,0.489959637050017,-2.11014981006536,0.0348454540492209,0.0827958676474191,11025,O75022; U5XH15; U5XJY8; F8WD89; U5XI30; A0A0G2JN67; U5XKH1; A0A0G2JLU2; A0A0G2JPK5; U5QEM4; A0A0G2JPG2; U5QBH1; A0A0G2JMM1; U5QBH7; U5QB82; U5XHC8; F8W6G6; A0A0G2JPI7; C9JWL8; U5QBC5; A0A0G2JNB3; U5QB73; U5QEM8; U5XHC3; U5QB77; A0A0G2JMZ3; U5QEU5; U5QBI2; U5QBD0; U5XI32; A0A0G2JNW3; A0A0G2JN08; A0A0G2JLT7; U5QEV1; U5XHD3; A0A0G2JM46; U5XJY1; U5XJY5,"This gene is a member of the leukocyte immunoglobulin-like receptor (LIR) family, which is found in a gene cluster at chromosomal region 19q13.4. The encoded protein belongs to the subfamily B class of LIR receptors which contain two or four extracellular immunoglobulin domains, a transmembrane domain, and two to four cytoplasmic immunoreceptor tyrosine-based inhibitory motifs (ITIMs). The receptor is expressed on immune cells where it binds to MHC class I molecules on antigen-presenting cells and transduces a negative signal that inhibits stimulation of an immune response. It is thought to control inflammatory responses and cytotoxicity to help focus the immune response and limit autoreactivity. Multiple transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Jul 2008]",19,54216278,54223506,7229,-1,CD85A; HL9; ILT-5; ILT5; LILRA6; LIR-3; LIR3; PIR-B; PIRB,CD85A; HL9; ILT5; LIR-3; LIR3; PIR-B; PIRB,59.87,HGNC:6607,604820,CCDS33105; ; CCDS46175,R-HSA-168249; R-HSA-168256; R-HSA-6798695; R-HSA-1280218; R-HSA-198933,uc061coz.2; uc061coq.1; uc061cor.1; uc061cos.1; uc032icw.2; uc061cou.1; uc061cov.1; uc061cow.1; uc061coy.1,,Lung|T|SLC16A7+ cell; Fetal kidney|T|Monocyte; Undefined|T|Immune cell; Lung|N|SLC16A7+ cell; Fetal kidney|N|Monocyte
ENSG00000204580,DDR1,discoidin domain receptor tyrosine kinase 1,protein_coding,807.444391721877,-0.288188943677439,0.300725192390614,-0.9583132739445,0.337904812337321,0.479636151562663,780,Q08345; Q96T62; A0A0A0MSX3; A0A0G2JNZ7; A0A024RCQ1; A0A1U9X7K3; A0A1U9X7L5; A0A1U9X7M1; B5A975; B5A976; B7Z2K0; Q14196; Q16562; Q2L6H3; Q4LE50; Q5ST11; Q5ST12; Q6NSK4; Q9UD35; Q9UD36; Q9UD37; Q9UD86; Q9UDL2,"Receptor tyrosine kinases play a key role in the communication of cells with their microenvironment. These kinases are involved in the regulation of cell growth, differentiation and metabolism. The protein encoded by this gene belongs to a subfamily of tyrosine kinase receptors with homology to Dictyostelium discoideum protein discoidin I in their extracellular domain, and that are activated by various types of collagen. Expression of this protein is restricted to epithelial cells, particularly in the kidney, lung, gastrointestinal tract, and brain. In addition, it has been shown to be significantly overexpressed in several human tumors. Alternatively spliced transcript variants encoding different isoforms have been described for this gene. [provided by RefSeq, Feb 2011]",6,30876421,30900156,23736,1,CAK; CD167; DDR; EDDR1; HGK2; MCK10; NEP; NTRK4; PTK3; PTK3A; RTK6; TRKE,CAK; CD167; EDDR1; NEP; NTRK4; PTK3A; RTK6,55.25,HGNC:2730,600408,CCDS34385; CCDS4690; CCDS93879; CCDS75419; CCDS47396,R-HSA-1474244; R-HSA-3000171,uc063mve.1; uc063mvf.1; uc063mvg.1; uc063mvh.1; uc063mvi.1; uc063mvj.1; uc063mvk.1; uc063mvl.1; uc063mvm.1; uc010jse.4; uc063mvn.1; uc063mvo.1; uc063mvp.1; uc063mvq.1; uc063mvr.1; uc063mvs.1; uc003nrq.4; uc063mvt.1; uc063mvu.1; uc063mvv.1; uc063mvw.1; uc063mvx.1; uc063mvy.1; uc063mvz.1; uc063mwa.1; uc063mwb.1; uc003nrt.4; uc063mwc.1; uc063mwd.1; uc063mwe.1; uc003nrs.5; uc063mwf.1; uc003nrr.4; uc063mwg.1; uc011dmu.2; uc063mwh.1; uc011dms.3; uc063mwi.1; uc063mwj.1; uc063mwk.1; uc063mwl.1; uc063mwm.1; uc011dmt.3; uc063mwn.1; uc003nru.3; uc003nrx.3; uc063mwo.1; uc003nrv.4; uc063mwp.1; uc063mwq.1; uc063mwr.1; uc063mws.1; uc063mwt.1; uc063mwu.1; uc063mwv.1; uc063mww.1; uc063mwx.1; uc063mwy.1,,Embryonic prefrontal cortex|T|Astrocyte; Pancreas|N|Endocrine progenitor cell; Undefined|N|Epithelial cell; Undefined|N|Epithelial cell; Embryonic prefrontal cortex|N|Astrocyte
ENSG00000204590,GNL1,G protein nucleolar 1 (putative),protein_coding,352.480996684706,0.158068018937124,0.205562892491485,0.768952105223328,0.441921743606087,0.581233713938651,2794,P36915; A2AB27; A0A140T994; A0A140T8Y2; Q6P458,"The GNL1 gene, identified in the human major histocompatibility complex class I region, shows a high degree of similarity with its mouse counterpart. The GNL1 gene is located less than 2 kb centromeric to HLA-E, in the same transcriptional orientation. GNL1 is telomeric to HLA-B and HLA-C. [provided by RefSeq, Jul 2008]",6,30541381,30556489,15109,-1,HSR1,HSR1,49.12,HGNC:4413,143024,CCDS4680,,uc003nqh.5; uc063mrw.1; uc063mrx.1; uc063mry.1; uc063mrz.1,,Fetal gonad|T|Gonadal endothelial cell; Fetal kidney|T|Natural killer T (NKT) cell; Fetal gonad|N|Gonadal endothelial cell; Fetal kidney|N|Natural killer T (NKT) cell
ENSG00000204592,HLA-E,"major histocompatibility complex, class I, E",protein_coding,1111.52181653842,-0.603802240791561,0.308602146158604,-1.95657174879542,0.0503978392313835,0.111486675224996,3133,P13747; S5RFZ0; A0A4E9D3W4; Q6DU50; A0A4E9E9K8; Q9MW44; W0NXW9; A0A4E9E4P1; A0A5C0C6I5; Q9TNU7; A0A0F7W1Q1; A0A7L7TM74; S4W2A6; I3RW89; W0NTJ0; Q2L6I5; A0A4E9DQ67; A0A0F7WBW2; A0A0A8LFF7; Q6KBZ5; O19682,"HLA-E belongs to the HLA class I heavy chain paralogues. This class I molecule is a heterodimer consisting of a heavy chain and a light chain (beta-2 microglobulin). The heavy chain is anchored in the membrane. HLA-E binds a restricted subset of peptides derived from the leader peptides of other class I molecules. The heavy chain is approximately 45 kDa and its gene contains 8 exons. Exon one encodes the leader peptide, exons 2 and 3 encode the alpha1 and alpha2 domains, which both bind the peptide, exon 4 encodes the alpha3 domain, exon 5 encodes the transmembrane region, and exons 6 and 7 encode the cytoplasmic tail. [provided by RefSeq, Jul 2008]",6,30489509,30494194,4686,1,HLA-6.2; QA1,,55.61,HGNC:4962,143010,CCDS34379,R-HSA-1643685; R-HSA-168249; R-HSA-168256; R-HSA-5663205; R-HSA-1280218; R-HSA-198933; R-HSA-983169; R-HSA-9679506; R-HSA-9824446; R-HSA-9694516; R-HSA-9705671; R-HSA-9705683; R-HSA-1280215; R-HSA-1236974; R-HSA-1236975; R-HSA-2172127; R-HSA-2424491; R-HSA-877300; R-HSA-913531; R-HSA-983170; R-HSA-909733; R-HSA-1236977,uc003nqg.5; uc063mrt.1; uc063mru.1,,Brain|T|Astrocyte; Embryonic prefrontal cortex|T|Microglial cell; Fetal gonad|T|Mitotic fetal germ cell; Fetal gonad|T|Endothelial cell; Fetal gonad|T|Gonadal endothelial cell; Blood|T|CD1C-CD141- dendritic cell; Fetal kidney|T|Natural killer T (NKT) cell; Fetal kidney|T|Monocyte; Kidney|T|B cell; Brain|N|Astrocyte; Embryonic prefrontal cortex|N|Microglial cell; Fetal gonad|N|Mitotic fetal germ cell; Fetal gonad|N|Endothelial cell; Fetal gonad|N|Gonadal endothelial cell; Blood|N|CD1C-CD141- dendritic cell; Fetal kidney|N|Natural killer T (NKT) cell; Fetal kidney|N|Monocyte; Kidney|N|B cell
ENSG00000204599,TRIM39,tripartite motif containing 39,protein_coding,77.9977185899819,-0.0211858750482662,0.220043958794406,-0.0962801940318698,0.923298040873529,0.953449693167981,56658,Q9HCM9; A2AAZ3; H0Y735; A2AAZ4; A2AAZ5; A2AAZ2; A2AAZ6,"The protein encoded by this gene is a member of the tripartite motif (TRIM) family. The TRIM motif includes three zinc-binding domains, a RING, a B-box type 1 and a B-box type 2, and a coiled-coil region. The function of this protein has not been identified. This gene lies within the major histocompatibility complex class I region on chromosome 6. Alternate splicing results in two transcript variants encoding different isoforms. [provided by RefSeq, Jul 2008]",6,30326479,30343729,17251,1,RNF23; TFP; TRIM39B,RNF23,44.36,HGNC:10065,605700,CCDS34378; ; CCDS34377,R-HSA-168256; R-HSA-1280218; R-HSA-983168; R-HSA-983169,uc063mrg.3; uc063mre.1; uc063mrf.1; uc010jrz.4; uc063mrh.1; uc063mri.1; uc063mrj.1; uc003nqb.4; uc063mrk.1; uc063mrl.1; uc063mrn.1,,Fetal kidney|T|Natural killer T (NKT) cell; Fetal kidney|N|Natural killer T (NKT) cell
ENSG00000204604,ZNF468,zinc finger protein 468,protein_coding,82.1461910573939,0.107104102295914,0.258732698032096,0.413956578007113,0.678905907450248,0.782335237825015,90333,Q5VIY5; M0QYE7; M0QYC0; M0R171; M0QZR5; Q6P514,"Predicted to enable DNA-binding transcription factor activity, RNA polymerase II-specific and RNA polymerase II cis-regulatory region sequence-specific DNA binding activity. Predicted to be involved in regulation of transcription by RNA polymerase II. Predicted to be active in nucleus. [provided by Alliance of Genome Resources, Apr 2022]",19,52838010,52857649,19640,-1,,,43.76,HGNC:33105,616841,CCDS33094; CCDS62781,R-HSA-212436; R-HSA-73857; R-HSA-74160,uc002qaf.5; uc002qae.5; uc061cgb.1; uc061cgd.1; uc061cge.1; uc061cgf.1,,Fetal kidney|T|Natural killer T (NKT) cell; Fetal kidney|N|Natural killer T (NKT) cell
ENSG00000204611,ZNF616,zinc finger protein 616,protein_coding,95.8851354913236,0.50898631580578,0.299954395484494,1.69687900383541,0.0897195383010313,0.175561255528541,90317,Q08AN1; M0R0C2; M0QXF0; M0QYU5; Q08AN0,"Predicted to enable DNA-binding transcription factor activity, RNA polymerase II-specific and RNA polymerase II cis-regulatory region sequence-specific DNA binding activity. Predicted to be involved in regulation of transcription by RNA polymerase II. Predicted to be active in nucleus. [provided by Alliance of Genome Resources, Apr 2022]",19,52113091,52139938,26848,-1,,MGC45556,42.23,HGNC:28062,,CCDS33090,R-HSA-212436; R-HSA-73857; R-HSA-74160,uc002pym.5; uc061cbl.1; uc061cbm.1; uc061cbn.1; uc061cbo.1,,
ENSG00000204612,FOXB2,forkhead box B2,protein_coding,12.5001370900019,-0.0679542666596757,0.534236871657092,-0.127198758200451,0.898783088211242,0.937149152195201,442425,Q5VYV0,"Predicted to enable DNA-binding transcription factor activity, RNA polymerase II-specific and RNA polymerase II cis-regulatory region sequence-specific DNA binding activity. Predicted to be involved in anatomical structure morphogenesis; cell differentiation; and regulation of transcription by RNA polymerase II. Predicted to be located in nucleus. Predicted to be part of chromatin. [provided by Alliance of Genome Resources, Apr 2022]",9,77019655,77020953,1299,1,FKH4; bA159H20.4,BA159H20.4,69.44,HGNC:23315,619962,CCDS35045,,uc004ako.1,,
ENSG00000204619,PPP1R11,protein phosphatase 1 regulatory inhibitor subunit 11,protein_coding,203.621756551233,-0.646411916705062,0.224018181313977,-2.88553327642219,0.00390751150911617,0.0138895497189227,6992,O60927; A2BEK1; Q5SRK2,"This gene encodes a specific inhibitor of protein phosphatase-1 (PP1) with a differential sensitivity toward the metal-independent and metal-dependent forms of PP1. The gene is located within the major histocompatibility complex class I region on chromosome 6. [provided by RefSeq, Jul 2008]",6,30066709,30070333,3625,1,CFAP255; HCG-V; HCGV; IPP3; TCTE5; TCTEX5,CFAP255; HCG-V; HCGV; TCTE5; TCTEX5,49.16,HGNC:9285,606670,CCDS4671,,uc063mps.1; uc003npb.5; uc063mpt.1; uc063mpu.1; uc063mpv.1; uc063mpw.1,,Fetal kidney|T|Natural killer T (NKT) cell; Fetal kidney|N|Natural killer T (NKT) cell
